bb_idx,MT_NetTepi,WT_NetTepi
8251,,
8252,,
8253,0.054,0.037
8254,,
8255,,
8256,,
8257,,
8258,,
8259,-0.006,-0.009
8260,,
8261,,
8262,,
8263,,
8264,,
8265,0.01,0.004
8266,,
8267,,
8268,,
8269,,
8270,,
8271,0.028,0.022
8272,,
8273,,
8274,,
8275,,
8276,,
8277,0.016,0.012
8278,,
8279,,
8280,,
8281,,
8282,,
8283,0.02,0.016
8284,,
8285,,
8286,,
8287,,
8288,,
8289,0.017,0.008
8290,,
8291,,
8292,,
8293,,
8294,,
8295,0.022,0.013
8296,,
8297,,
8298,,
8299,,
8300,,
8301,0.022,0.02
8302,,
8303,,
8304,,
8305,,
8306,,
8307,0.065,0.131
8308,,
8309,,
8310,,
8311,,
8312,,
8313,0.042,0.043
8314,,
8315,,
8316,,
8317,,
8318,,
8319,0.022,0.025
8320,,
8321,,
8322,,
8323,,
8324,,
8325,0.034,0.02
8326,,
8327,,
8328,,
8329,,
8330,,
8331,0.023,0.003
8332,,
8333,,
8334,,
8335,,
8336,,
8337,0.026,0.004
8338,,
8339,,
8340,,
8341,,
8342,,
8343,0.04,0.016
8344,,
8345,,
8346,,
8347,,
8348,,
8349,0.064,0.039
8350,,
8351,,
8352,,
8353,,
8354,,
8355,0.052,0.026
8356,,
8357,,
8358,,
8359,,
8360,,
8361,0.039,0.032
8362,,
8363,,
8364,,
8365,,
8366,,
8367,0.031,0.033
8368,,
8369,,
8370,,
8371,,
8372,,
8373,0.027,0.037
8374,,
8375,,
8376,,
8377,,
8378,,
8379,0.02,0.057
8380,,
8381,,
8382,,
8383,,
8384,,
8385,0.027,0.032
8386,,
8387,,
8388,,
8389,,
8390,,
8391,0.021,0.025
8392,,
8393,,
8394,,
8395,,
8396,,
8397,0.014,0.015
8398,,
8399,,
8400,,
8401,,
8402,,
8403,0.013,0.014
8404,,
8405,,
8406,,
8407,,
8408,,
8409,0.022,0.023
8410,,
8411,,
8412,,
8413,,
8414,,
8415,0.022,0.021
8416,,
8417,,
8418,,
8419,,
8420,,
8421,0.021,0.021
8422,,
8423,,
8424,,
8425,,
8426,,
8427,0.028,0.031
8428,,
8429,,
8430,,
8431,,
8432,,
8433,0.021,0.024
8434,,
8435,,
8436,,
8437,,
8438,,
8439,0.039,0.039
8440,,
8441,,
8442,,
8443,,
8444,,
8445,0.036,0.036
8446,,
8447,,
8448,,
8449,,
8450,,
8451,0.038,0.038
8452,,
8453,,
8454,,
8455,,
8456,,
8457,0.029,0.031
8458,,
8459,,
8460,,
8461,,
8462,,
8463,0.038,0.038
8464,,
8465,,
8466,,
8467,,
8468,,
8469,0.033,0.034
8470,,
8471,,
8472,,
8473,,
8474,,
8475,0.018,0.019
8476,,
8477,,
8478,,
8479,,
8480,,
8481,0.072,0.031
8482,,
8483,,
8484,,
8485,,
8486,,
8487,0.031,0.032
8488,,
8489,,
8490,,
8491,,
8492,,
8493,0.073,0.075
8494,,
8495,,
8496,,
8497,,
8498,,
8499,0.057,0.053
8500,,
8501,,
8502,,
8503,,
8504,,
8505,0.039,0.04
8506,,
8507,,
8508,,
8509,,
8510,,
8511,0.052,0.051
8512,,
8513,,
8514,,
8515,,
8516,,
8517,0.132,0.155
8518,,
8519,,
8520,,
8521,,
8522,,
8523,0.047,0.043
8524,,
8525,,
8526,,
8527,,
8528,,
8529,0.044,0.04
8530,,
8531,,
8532,,
8533,,
8534,,
8535,0.028,0.024
8536,,
8537,,
8538,,
8539,,
8540,,
8541,0.034,0.035
8542,,
8543,,
8544,,
8545,,
8546,,
8547,0.025,0.027
8548,,
8549,,
8550,,
8551,,
8552,,
8553,0.016,0.016
8554,,
8555,,
8556,,
8557,,
8558,,
8559,0.028,0.022
8560,,
8561,,
8562,,
8563,,
8564,,
8565,0.045,0.044
8566,,
8567,,
8568,,
8569,,
8570,,
8571,0.05,0.049
8572,,
8573,,
8574,,
8575,,
8576,,
8577,0.058,0.06
8578,,
8579,,
8580,,
8581,,
8582,,
8583,0.044,0.043
8584,,
8585,,
8586,,
8587,,
8588,,
8589,0.014,0.013
8590,,
8591,,
8592,,
8593,,
8594,,
8595,-0.006,-0.008
8596,,
8597,,
8598,,
8599,,
8600,,
8601,-0.021,-0.02
8602,,
8603,,
8604,,
8605,,
8606,,
8607,-0.016,-0.017
8608,,
8609,,
8610,,
8611,,
8612,,
8613,0.005,-0.002
8614,,
8615,,
8616,,
8617,,
8618,,
8619,0.022,0.015
8620,,
8621,,
8622,,
8623,,
8624,,
8625,-0.009,0.007
8626,,
8627,,
8628,,
8629,,
8630,,
8631,-0.03,-0.008
8632,,
8633,,
8634,,
8635,,
8636,,
8637,-0.036,-0.011
8638,,
8639,,
8640,,
8641,,
8642,,
8643,-0.045,-0.019
8644,,
8645,,
8646,,
8647,,
8648,,
8649,-0.037,-0.011
8650,,
8651,,
8652,,
8653,,
8654,,
8655,-0.019,0.008
8656,,
8657,,
8658,,
8659,,
8660,,
8661,-0.005,0.006
8662,,
8663,,
8664,,
8665,,
8666,,
8667,0.012,0.013
8668,,
8669,,
8670,,
8671,,
8672,,
8673,0.021,0.021
8674,,
8675,,
8676,,
8677,,
8678,,
8679,0.038,0.055
8680,,
8681,,
8682,,
8683,,
8684,,
8685,0.051,0.033
8686,,
8687,,
8688,,
8689,,
8690,,
8691,0.042,0.015
8692,,
8693,,
8694,,
8695,,
8696,,
8697,0.033,0.007
8698,,
8699,,
8700,,
8701,,
8702,,
8703,0.021,-0.004
8704,,
8705,,
8706,,
8707,,
8708,,
8709,0.045,0.017
8710,,
8711,,
8712,,
8713,,
8714,,
8715,0.045,0.017
8716,,
8717,,
8718,,
8719,,
8720,,
8721,0.071,0.041
8722,,
8723,,
8724,,
8725,,
8726,,
8727,0.027,0.025
8728,,
8729,,
8730,,
8731,,
8732,,
8733,0.024,0.023
8734,,
8735,,
8736,,
8737,,
8738,,
8739,0.072,0.047
8740,,
8741,,
8742,,
8743,,
8744,,
8745,0.041,0.039
8746,,
8747,,
8748,,
8749,,
8750,,
8751,0.03,0.026
8752,,
8753,,
8754,,
8755,,
8756,,
8757,0.021,0.018
8758,,
8759,,
8760,,
8761,,
8762,,
8763,-0.002,-0.004
8764,,
8765,,
8766,,
8767,,
8768,,
8769,-0.022,-0.023
8770,,
8771,,
8772,,
8773,,
8774,,
8775,-0.021,-0.021
8776,,
8777,,
8778,,
8779,,
8780,,
8781,0.055,0.032
8782,,
8783,,
8784,,
8785,,
8786,,
8787,0.013,-0.009
8788,,
8789,,
8790,,
8791,,
8792,,
8793,0.084,0.032
8794,,
8795,,
8796,,
8797,,
8798,,
8799,0.056,0.031
8800,,
8801,,
8802,,
8803,,
8804,,
8805,0.022,0.02
8806,,
8807,,
8808,,
8809,,
8810,,
8811,0.028,0.028
8812,,
8813,,
8814,,
8815,,
8816,,
8817,0.013,0.013
8818,,
8819,,
8820,,
8821,,
8822,,
8823,0.018,0.017
8824,,
8825,,
8826,,
8827,,
8828,,
8829,0.031,0.033
8830,,
8831,,
8832,,
8833,,
8834,,
8835,0.039,0.038
8836,,
8837,,
8838,,
8839,,
8840,,
8841,0.02,0.02
8842,,
8843,,
8844,,
8845,,
8846,,
8847,0.027,0.027
8848,,
8849,,
8850,,
8851,,
8852,,
8853,0.037,0.037
8854,,
8855,,
8856,,
8857,,
8858,,
8859,0.017,0.023
8860,,
8861,,
8862,,
8863,,
8864,,
8865,0.019,0.032
8866,,
8867,,
8868,,
8869,,
8870,,
8871,0.026,0.045
8872,,
8873,,
8874,,
8875,,
8876,,
8877,0.043,0.056
8878,,
8879,,
8880,,
8881,,
8882,,
8883,0.086,0.089
8884,,
8885,,
8886,,
8887,,
8888,,
8889,0.004,0.014
8890,,
8891,,
8892,,
8893,,
8894,,
8895,-0.013,-0.005
8896,,
8897,,
8898,,
8899,,
8900,,
8901,-0.023,-0.02
8902,,
8903,,
8904,,
8905,,
8906,,
8907,-0.011,-0.007
8908,,
8909,,
8910,,
8911,,
8912,,
8913,-0.007,-0.004
8914,,
8915,,
8916,,
8917,,
8918,,
8919,0.046,0.022
8920,,
8921,,
8922,,
8923,,
8924,,
8925,0.009,0.0
8926,,
8927,,
8928,,
8929,,
8930,,
8931,0.012,0.001
8932,,
8933,,
8934,,
8935,,
8936,,
8937,0.193,0.176
8938,,
8939,,
8940,,
8941,,
8942,,
8943,0.025,0.014
8944,,
8945,,
8946,,
8947,,
8948,,
8949,0.029,0.017
8950,,
8951,,
8952,,
8953,,
8954,,
8955,0.052,0.038
8956,,
8957,,
8958,,
8959,,
8960,,
8961,0.059,0.06
8962,,
8963,,
8964,,
8965,,
8966,,
8967,0.031,0.033
8968,,
8969,,
8970,,
8971,,
8972,,
8973,0.019,0.017
8974,,
8975,,
8976,,
8977,,
8978,,
8979,0.047,0.032
8980,,
8981,,
8982,,
8983,,
8984,,
8985,0.016,0.018
8986,,
8987,,
8988,,
8989,,
8990,,
8991,0.054,0.057
8992,,
8993,,
8994,,
8995,,
8996,,
8997,0.027,0.027
8998,,
8999,,
9000,,
9001,,
9002,,
9003,0.032,0.03
9004,,
9005,,
9006,,
9007,,
9008,,
9009,0.032,0.031
9010,,
9011,,
9012,,
9013,,
9014,,
9015,0.012,0.012
9016,,
9017,,
9018,,
9019,,
9020,,
9021,0.013,0.016
9022,,
9023,,
9024,,
9025,,
9026,,
9027,0.018,0.018
9028,,
9029,,
9030,,
9031,,
9032,,
9033,0.03,0.026
9034,,
9035,,
9036,,
9037,,
9038,,
9039,0.025,0.026
9040,,
9041,,
9042,0.02,0.02
9043,,
9044,,
9045,0.017,0.018
9046,,
9047,,
9048,0.029,0.029
9049,,
9050,,
9051,0.011,0.012
9052,,
9053,,
9054,0.011,0.012
9055,,
9056,,
9057,0.03,0.028
9058,,
9059,,
9060,0.128,0.053
9061,,
9062,,
9063,0.06,0.056
9064,,
9065,,
9066,0.028,0.029
9067,,
9068,,
9069,0.034,0.041
9070,,
9071,,
9072,0.04,0.047
9073,,
9074,,
9075,0.028,0.028
9076,,
9077,,
9078,0.062,0.068
9079,,
9080,,
9081,0.058,0.058
9082,,
9083,,
9084,0.084,0.085
9085,,
9086,,
9087,0.072,0.072
9088,,
9089,,
9090,0.051,0.052
9091,,
9092,,
9093,0.059,0.056
9094,,
9095,,
9096,0.053,0.066
9097,,
9098,,
9099,0.022,0.022
9100,,
9101,,
9102,0.017,0.027
9103,,
9104,,
9105,0.013,0.029
9106,,
9107,,
9108,-0.002,0.014
9109,,
9110,,
9111,0.05,0.064
9112,,
9113,,
9114,0.067,0.083
9115,,
9116,,
9117,0.055,0.065
9118,,
9119,,
9120,0.015,0.016
9121,,
9122,,
9123,0.018,0.024
9124,,
9125,,
9126,0.039,0.029
9127,,
9128,,
9129,0.009,0.017
9130,,
9131,,
9132,0.009,0.01
9133,,
9134,,
9135,0.004,0.004
9136,,
9137,,
9138,0.042,0.038
9139,,
9140,,
9141,0.044,0.04
9142,,
9143,,
9144,0.068,0.067
9145,,
9146,,
9147,0.087,0.085
9148,,
9149,,
9150,0.107,0.13
9151,,
9152,,
9153,0.106,0.06
9154,,
9155,,
9156,0.038,0.035
9157,,
9158,,
9159,0.025,0.026
9160,,
9161,,
9162,0.02,0.02
9163,,
9164,,
9165,0.017,0.018
9166,,
9167,,
9168,0.029,0.029
9169,,
9170,,
9171,0.011,0.012
9172,,
9173,,
9174,0.011,0.012
9175,,
9176,,
9177,0.03,0.028
9178,,
9179,,
9180,0.128,0.053
9181,,
9182,,
9183,0.06,0.056
9184,,
9185,,
9186,0.028,0.029
9187,,
9188,,
9189,0.058,0.124
9190,,
9191,,
9192,0.041,0.046
9193,,
9194,,
9195,0.033,0.039
9196,,
9197,,
9198,0.037,0.043
9199,,
9200,,
9201,0.144,0.137
9202,,
9203,,
9204,0.185,0.212
9205,,
9206,,
9207,0.034,0.035
9208,,
9209,,
9210,0.01,0.016
9211,,
9212,,
9213,0.008,0.038
9214,,
9215,,
9216,0.005,0.008
9217,,
9218,,
9219,0.04,0.039
9220,,
9221,,
9222,0.059,0.058
9223,,
9224,,
9225,0.046,0.045
9226,,
9227,,
9228,0.046,0.045
9229,,
9230,,
9231,0.047,0.047
9232,,
9233,,
9234,0.026,0.027
9235,,
9236,,
9237,0.061,0.075
9238,,
9239,,
9240,0.012,0.055
9241,,
9242,,
9243,0.006,0.006
9244,,
9245,,
9246,0.008,0.009
9247,,
9248,,
9249,0.035,0.048
9250,,
9251,,
9252,0.027,0.03
9253,,
9254,,
9255,0.008,0.011
9256,,
9257,,
9258,0.018,0.021
9259,,
9260,,
9261,0.066,0.069
9262,,
9263,,
9264,0.023,0.024
9265,,
9266,,
9267,0.035,0.034
9268,,
9269,,
9270,0.038,0.041
9271,,
9272,,
9273,0.049,0.067
9274,,
9275,,
9276,0.05,0.058
9277,,
9278,,
9279,0.008,0.012
9280,,
9281,,
9282,0.039,0.04
9283,,
9284,,
9285,0.033,0.034
9286,,
9287,,
9288,0.044,0.042
9289,,
9290,,
9291,0.16,0.145
9292,,
9293,,
9294,0.027,0.028
9295,,
9296,,
9297,0.019,0.02
9298,,
9299,,
9300,0.025,0.025
9301,,
9302,,
9303,0.025,0.025
9304,,
9305,,
9306,0.026,0.027
9307,,
9308,,
9309,0.022,0.022
9310,,
9311,,
9312,0.017,0.027
9313,,
9314,,
9315,0.013,0.029
9316,,
9317,,
9318,-0.002,0.014
9319,,
9320,,
9321,0.05,0.064
9322,,
9323,,
9324,0.067,0.083
9325,,
9326,,
9327,0.055,0.065
9328,,
9329,,
9330,0.015,0.016
9331,,
9332,,
9333,0.018,0.024
9334,,
9335,,
9336,0.039,0.029
9337,,
9338,,
9339,0.019,0.023
9340,,
9341,,
9342,0.011,0.017
9343,,
9344,,
9345,0.013,0.02
9346,,
9347,,
9348,0.028,0.034
9349,,
9350,,
9351,0.034,0.04
9352,,
9353,,
9354,0.027,0.036
9355,,
9356,,
9357,0.066,0.069
9358,,
9359,,
9360,0.043,0.049
9361,,
9362,,
9363,0.574,0.326
9364,,
9365,,
9366,0.011,0.01
9367,,
9368,,
9369,0.028,0.043
9370,,
9371,,
9372,0.046,0.057
9373,,
9374,,
9375,0.06,0.066
9376,,
9377,,
9378,0.074,0.085
9379,,
9380,,
9381,0.057,0.071
9382,,
9383,,
9384,0.062,0.077
9385,,
9386,,
9387,0.033,0.045
9388,,
9389,,
9390,-0.001,0.005
9391,,
9392,,
9393,0.028,0.014
9394,,
9395,,
9396,-0.018,-0.016
9397,,
9398,,
9399,0.019,0.023
9400,,
9401,,
9402,0.011,0.017
9403,,
9404,,
9405,0.013,0.02
9406,,
9407,,
9408,0.028,0.034
9409,,
9410,,
9411,0.034,0.04
9412,,
9413,,
9414,0.027,0.036
9415,,
9416,,
9417,0.066,0.069
9418,,
9419,,
9420,0.043,0.049
9421,,
9422,,
9423,0.574,0.326
9424,,
9425,,
9426,0.011,0.01
9427,,
9428,,
9429,0.034,0.04
9430,,
9431,,
9432,0.056,0.052
9433,,
9434,,
9435,0.027,0.016
9436,,
9437,,
9438,0.029,0.016
9439,,
9440,,
9441,0.027,0.013
9442,,
9443,,
9444,0.035,0.022
9445,,
9446,,
9447,0.037,0.024
9448,,
9449,,
9450,0.031,0.027
9451,,
9452,,
9453,0.051,0.073
9454,,
9455,,
9456,0.052,0.052
9457,,
9458,,
9459,0.0,-0.018
9460,,
9461,,
9462,0.009,-0.001
9463,,
9464,,
9465,0.045,0.02
9466,,
9467,,
9468,-0.005,-0.009
9469,,
9470,,
9471,0.019,0.017
9472,,
9473,,
9474,0.013,0.009
9475,,
9476,,
9477,0.035,0.037
9478,,
9479,,
9480,0.03,0.025
9481,,
9482,,
9483,0.013,0.005
9484,,
9485,,
9486,0.021,0.014
9487,,
9488,,
9489,0.14,-0.009
9490,,
9491,,
9492,0.015,0.006
9493,,
9494,,
9495,0.081,0.057
9496,,
9497,,
9498,0.015,0.015
9499,,
9500,,
9501,0.012,0.012
9502,,
9503,,
9504,0.012,0.012
9505,,
9506,,
9507,0.006,0.01
9508,,
9509,,
9510,0.031,0.108
9511,,
9512,,
9513,0.001,-0.002
9514,,
9515,,
9516,0.016,0.009
9517,,
9518,,
9519,0.019,0.024
9520,,
9521,0.016,0.055
9522,,
9523,,
9524,0.053,0.074
9525,,
9526,0.042,0.045
9527,,
9528,,
9529,0.013,0.029
9530,,
9531,0.008,0.019
9532,,
9533,,
9534,0.037,0.052
9535,,
9536,0.013,0.025
9537,,
9538,,
9539,0.027,0.038
9540,,
9541,0.031,0.041
9542,,
9543,,
9544,-0.002,0.011
9545,,
9546,-0.001,0.012
9547,,
9548,,
9549,0.059,0.064
9550,,
9551,0.013,0.025
9552,,
9553,,
9554,0.065,0.073
9555,,
9556,0.037,0.039
9557,,
9558,,
9559,0.037,0.045
9560,,
9561,0.083,0.084
9562,,
9563,,
9564,0.019,0.017
9565,,
9566,0.014,0.012
9567,,
9568,,
9569,0.015,0.016
9570,,
9571,0.011,0.012
9572,,
9573,,
9574,0.03,0.035
9575,,
9576,0.022,0.027
9577,,
9578,,
9579,0.044,0.051
9580,,
9581,0.037,0.042
9582,,
9583,,
9584,0.038,0.044
9585,,
9586,0.051,0.058
9587,,
9588,,
9589,0.036,0.043
9590,,
9591,0.025,0.031
9592,,
9593,,
9594,0.028,0.035
9595,,
9596,0.085,0.09
9597,,
9598,,
9599,0.112,0.115
9600,,
9601,0.03,0.036
9602,,
9603,,
9604,0.041,0.033
9605,,
9606,0.011,0.011
9607,,
9608,,
9609,0.018,0.018
9610,,
9611,0.108,0.504
9612,,
9613,,
9614,-0.001,0.0
9615,,
9616,-0.001,0.002
9617,,
9618,,
9619,0.02,0.02
9620,,
9621,0.045,0.027
9622,,
9623,,
9624,0.015,0.012
9625,,
9626,0.02,0.026
9627,,
9628,,
9629,0.028,0.025
9630,,
9631,0.002,0.008
9632,,
9633,,
9634,-0.003,-0.0
9635,,
9636,-0.006,-0.001
9637,,
9638,,
9639,0.019,0.023
9640,,
9641,0.03,0.034
9642,,
9643,,
9644,0.019,0.024
9645,,
9646,0.019,0.023
9647,,
9648,,
9649,0.533,0.536
9650,,
9651,0.043,0.047
9652,,
9653,,
9654,0.061,0.055
9655,,
9656,0.043,0.046
9657,,
9658,,
9659,0.44,0.381
9660,,
9661,0.041,0.036
9662,,
9663,,
9664,0.023,0.023
9665,,
9666,0.014,0.013
9667,,
9668,,
9669,0.136,0.029
9670,,
9671,0.031,0.028
9672,,
9673,,
9674,0.046,0.057
9675,,
9676,0.02,0.031
9677,,
9678,,
9679,0.011,0.024
9680,,
9681,0.007,0.022
9682,,
9683,,
9684,-0.004,0.013
9685,,
9686,0.229,0.323
9687,,
9688,,
9689,-0.012,0.004
9690,,
9691,-0.019,0.001
9692,,
9693,,
9694,0.029,0.043
9695,,
9696,0.011,0.036
9697,,
9698,,
9699,0.134,0.172
9700,,
9701,-0.012,0.006
9702,,
9703,,
9704,0.002,0.012
9705,,
9706,-0.004,0.005
9707,,
9708,,
9709,-0.003,0.0
9710,,
9711,-0.005,-0.004
9712,,
9713,,
9714,0.002,-0.005
9715,,
9716,-0.004,-0.006
9717,,
9718,,
9719,0.107,0.025
9720,,
9721,0.011,0.009
9722,,
9723,,
9724,0.027,0.019
9725,,
9726,0.028,0.022
9727,,
9728,,
9729,0.034,0.024
9730,,
9731,0.041,0.03
9732,,
9733,,
9734,0.05,0.037
9735,,
9736,0.056,0.042
9737,,
9738,,
9739,0.043,0.029
9740,,
9741,0.046,0.032
9742,,
9743,,
9744,0.05,0.031
9745,,
9746,0.14,0.111
9747,,
9748,,
9749,0.059,0.038
9750,,
9751,0.036,0.024
9752,,
9753,,
9754,0.042,0.029
9755,,
9756,0.04,0.032
9757,,
9758,,
9759,0.021,0.035
9760,,
9761,0.035,0.087
9762,,
9763,,
9764,0.026,0.019
9765,,
9766,0.019,0.015
9767,,
9768,,
9769,0.004,0.007
9770,,
9771,0.001,0.002
9772,,
9773,,
9774,0.012,0.003
9775,,
9776,0.066,0.069
9777,,
9778,,
9779,0.078,0.083
9780,,
9781,0.011,-0.002
9782,,
9783,,
9784,0.028,0.015
9785,,
9786,0.024,0.009
9787,,
9788,,
9789,0.032,0.017
9790,,
9791,0.133,0.116
9792,,
9793,,
9794,0.065,0.051
9795,,
9796,0.035,0.017
9797,,
9798,,
9799,0.048,0.033
9800,,
9801,0.026,0.009
9802,,
9803,,
9804,0.035,0.034
9805,,
9806,0.028,0.026
9807,,
9808,,
9809,0.025,0.033
9810,,
9811,0.028,0.031
9812,,
9813,,
9814,0.041,0.044
9815,,
9816,0.057,0.055
9817,,
9818,,
9819,0.023,0.024
9820,,
9821,0.081,0.086
9822,,
9823,,
9824,0.028,0.032
9825,,
9826,0.037,0.038
9827,,
9828,,
9829,0.011,0.011
9830,,
9831,0.007,0.006
9832,,
9833,,
9834,0.018,0.02
9835,,
9836,0.108,0.12
9837,,
9838,,
9839,0.015,0.014
9840,,
9841,0.031,0.032
9842,,
9843,,
9844,0.052,0.059
9845,,
9846,0.032,0.03
9847,,
9848,,
9849,0.05,0.053
9850,,
9851,0.063,0.059
9852,,
9853,,
9854,0.034,0.035
9855,,
9856,0.038,0.036
9857,,
9858,,
9859,0.044,0.052
9860,,
9861,0.051,0.046
9862,,
9863,,
9864,0.117,0.189
9865,,
9866,0.042,0.045
9867,,
9868,,
9869,0.037,0.046
9870,,
9871,0.043,0.085
9872,,
9873,,
9874,0.041,0.046
9875,,
9876,0.038,0.042
9877,,
9878,,
9879,0.029,0.038
9880,,
9881,0.2,0.228
9882,,
9883,,
9884,0.022,0.029
9885,,
9886,0.026,0.037
9887,,
9888,,
9889,0.03,0.037
9890,,
9891,0.019,0.028
9892,,
9893,,
9894,0.039,0.049
9895,,
9896,0.018,0.027
9897,,
9898,,
9899,0.03,0.038
9900,,
9901,0.014,0.023
9902,,
9903,,
9904,0.015,0.022
9905,,
9906,0.023,0.033
9907,,
9908,,
9909,0.084,0.083
9910,,
9911,0.046,0.046
9912,,
9913,,
9914,0.046,0.051
9915,,
9916,0.038,0.038
9917,,
9918,,
9919,0.022,0.016
9920,,
9921,0.381,0.061
9922,,
9923,,
9924,0.003,0.002
9925,,
9926,0.006,0.008
9927,,
9928,,
9929,0.001,-0.002
9930,,
9931,-0.002,-0.002
9932,,
9933,,
9934,0.008,0.007
9935,,
9936,0.011,0.01
9937,,
9938,,
9939,0.012,0.011
9940,,
9941,0.019,0.018
9942,,
9943,,
9944,0.053,0.055
9945,,
9946,0.042,0.04
9947,,
9948,,
9949,0.024,0.025
9950,,
9951,0.026,0.026
9952,,
9953,,
9954,0.048,0.038
9955,,
9956,0.095,0.069
9957,,
9958,,
9959,0.059,0.026
9960,,
9961,0.035,0.025
9962,,
9963,,
9964,0.021,0.015
9965,,
9966,0.036,0.018
9967,,
9968,,
9969,0.036,0.037
9970,,
9971,0.075,0.1
9972,,
9973,,
9974,0.516,0.63
9975,,
9976,0.025,0.027
9977,,
9978,,
9979,0.023,0.035
9980,,
9981,0.007,0.012
9982,,
9983,,
9984,0.059,0.081
9985,,
9986,-0.008,-0.002
9987,,
9988,,
9989,-0.029,-0.022
9990,,
9991,0.003,0.016
9992,,
9993,,
9994,-0.02,-0.012
9995,,
9996,-0.015,-0.008
9997,,
9998,,
9999,0.002,0.013
10000,,
10001,-0.006,0.002
10002,,
10003,,
10004,0.0,0.021
10005,,
10006,0.013,0.025
10007,,
10008,,
10009,0.087,0.028
10010,,
10011,0.005,0.002
10012,,
10013,,
10014,0.008,0.008
10015,,
10016,0.01,0.013
10017,,
10018,,
10019,0.068,0.055
10020,,
10021,0.085,0.048
10022,,
10023,,
10024,0.25,0.19
10025,,
10026,0.079,0.068
10027,,
10028,,
10029,0.076,0.048
10030,,
10031,0.059,0.036
10032,,
10033,,
10034,0.111,0.074
10035,,
10036,0.075,0.046
10037,,
10038,,
10039,0.232,0.204
10040,,
10041,0.062,0.038
10042,,
10043,,
10044,0.054,0.028
10045,,
10046,0.047,0.022
10047,,
10048,,
10049,0.061,0.032
10050,,
10051,0.058,0.034
10052,,
10053,,
10054,0.06,0.04
10055,,
10056,0.059,0.046
10057,,
10058,,
10059,0.075,0.119
10060,,
10061,0.084,0.099
10062,,
10063,,
10064,0.033,0.037
10065,,
10066,0.032,0.031
10067,,
10068,,
10069,0.075,0.071
10070,,
10071,0.092,0.114
10072,,
10073,,
10074,0.038,0.048
10075,,
10076,0.196,0.206
10077,,
10078,,
10079,0.029,0.041
10080,,
10081,0.489,0.498
10082,,
10083,,
10084,0.032,0.043
10085,,
10086,0.015,0.028
10087,,
10088,,
10089,0.397,0.382
10090,,
10091,0.013,0.026
10092,,
10093,,
10094,0.273,0.268
10095,,
10096,0.012,0.025
10097,,
10098,,
10099,0.061,0.067
10100,,
10101,0.005,0.018
10102,,
10103,,
10104,-0.0,0.003
10105,,
10106,-0.002,0.001
10107,,
10108,,
10109,0.022,0.019
10110,,
10111,0.002,-0.003
10112,,
10113,,
10114,0.068,0.049
10115,,
10116,0.029,0.022
10117,,
10118,,
10119,0.008,0.007
10120,,
10121,0.009,0.005
10122,,
10123,,
10124,0.015,0.022
10125,,
10126,0.018,0.024
10127,,
10128,,
10129,0.066,0.064
10130,,
10131,0.075,0.079
10132,,
10133,,
10134,0.032,0.039
10135,,
10136,0.019,0.033
10137,,
10138,,
10139,0.016,0.026
10140,,
10141,0.088,0.097
10142,,
10143,,
10144,0.025,0.036
10145,,
10146,0.01,0.023
10147,,
10148,,
10149,0.059,0.073
10150,,
10151,0.002,0.015
10152,,
10153,,
10154,0.055,0.066
10155,,
10156,0.033,0.037
10157,,
10158,,
10159,0.024,0.018
10160,,
10161,0.018,0.015
10162,,
10163,,
10164,0.032,0.026
10165,,
10166,0.03,0.026
10167,,
10168,,
10169,0.073,0.049
10170,,
10171,,
10172,,
10173,0.058,0.039
10174,,
10175,,
10176,,
10177,0.085,0.047
10178,,
10179,,
10180,,
10181,0.075,0.036
10182,,
10183,,
10184,,
10185,0.1,0.048
10186,,
10187,,
10188,,
10189,0.022,-0.005
10190,,
10191,,
10192,,
10193,0.015,-0.013
10194,,
10195,,
10196,,
10197,0.003,-0.01
10198,,
10199,,
10200,,
10201,0.002,0.004
10202,,
10203,,
10204,,
10205,0.33,0.154
10206,,
10207,,
10208,,
10209,0.027,0.03
10210,,
10211,,
10212,,
10213,0.084,0.108
10214,,
10215,,
10216,,
10217,0.023,0.024
10218,,
10219,,
10220,,
10221,-0.005,-0.004
10222,,
10223,,
10224,,
10225,-0.008,-0.007
10226,,
10227,,
10228,,
10229,0.007,0.011
10230,,
10231,,
10232,,
10233,0.013,0.014
10234,,
10235,,
10236,,
10237,0.01,0.008
10238,,
10239,,
10240,,
10241,0.073,0.11
10242,,
10243,,
10244,,
10245,0.055,0.085
10246,,
10247,,
10248,,
10249,0.03,0.028
10250,,
10251,,
10252,,
10253,0.03,0.028
10254,,
10255,,
10256,,
10257,0.027,0.026
10258,,
10259,,
10260,,
10261,0.028,0.029
10262,,
10263,,
10264,,
10265,0.043,0.043
10266,,
10267,,
10268,,
10269,0.559,0.579
10270,,
10271,,
10272,,
10273,0.149,0.188
10274,,
10275,,
10276,,
10277,0.015,0.025
10278,,
10279,,
10280,,
10281,0.003,-0.0
10282,,
10283,,
10284,,
10285,0.004,-0.009
10286,,
10287,,
10288,,
10289,0.112,0.056
10290,,
10291,,
10292,,
10293,0.35,0.339
10294,,
10295,,
10296,,
10297,0.149,0.116
10298,,
10299,,
10300,,
10301,0.108,0.073
10302,,
10303,,
10304,,
10305,0.036,0.022
10306,,
10307,,
10308,,
10309,0.036,0.022
10310,,
10311,,
10312,,
10313,0.034,0.019
10314,,
10315,,
10316,,
10317,0.032,0.022
10318,,
10319,,
10320,,
