path,dataset,modality,split,label,pair_role
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008130_007.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00001122_009.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00009889_039.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00015731_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00026412_062.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00029650_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008806_010.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00003005_006.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00014220_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00009911_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00009231_006.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00003064_009.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00028843_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00001943_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008626_006.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00007512_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00012582_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00011665_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00022786_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00028765_003.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00020481_008.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00028715_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00015324_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00025969_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00012308_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00005726_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00004800_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00027359_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00005963_022.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00012021_075.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00024731_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00026785_011.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00017920_015.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00025349_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00012502_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00015386_009.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00023188_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00009894_012.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00020671_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00014938_003.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00023474_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00001385_003.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00027050_006.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00014596_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00019967_005.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00009551_019.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00013615_025.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00019404_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00026451_036.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00003423_010.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00015953_003.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008009_018.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00014904_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00013810_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00004381_022.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008483_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00018217_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00013184_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00001222_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00026209_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00002300_048.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00006970_006.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00015556_030.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00028611_026.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00019308_008.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00016919_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00009608_023.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00025489_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00010379_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00003623_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00012659_006.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008235_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00010360_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00029761_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00016376_005.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00013436_003.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00027020_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00017236_047.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00013614_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00014790_011.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00030172_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00026960_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00000061_013.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00026920_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00020213_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00025122_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00017846_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00004925_006.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00014083_025.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00003326_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00005660_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00002867_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00016772_025.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00020159_007.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00011822_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00029301_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008377_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00007036_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00005113_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00004975_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00007605_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008339_003.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00018626_012.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00017599_005.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00013380_014.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00016975_019.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00015794_003.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00011842_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00021700_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00010547_007.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00010990_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00011062_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00026759_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00027320_017.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008397_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00002758_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00013249_008.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00016009_020.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00003172_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00012256_002.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00014743_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00012635_009.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00027725_073.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00007593_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00003086_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00029373_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00021481_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00002704_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00014532_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00012263_003.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00015056_008.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00020840_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00017423_005.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00004857_019.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00027388_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00008748_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00025443_009.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00024692_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00025189_013.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00025664_012.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00010589_003.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00007680_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00028044_006.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00017424_025.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00014525_027.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00006468_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00020826_019.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00028911_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00001855_017.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00028582_004.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00025290_033.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00025493_001.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00017835_031.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00002359_000.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00011832_005.png,NIH_CXR14,CXR,all,normal,cross_source_id
D:\YJ-Agent\project\meeting\Med-NCA\NCA-JEPA\data\nih_cxr14\images-224\images-224\00022672_011.png,NIH_CXR14,CXR,all,normal,cross_source_id
