subset,isic_id,image_path,target,level,source,qbar
ITB-LQ,ISIC_3105416,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3105416.jpg,0,heavy,isic2020,0.38268
ITB-LQ,ISIC_7376321,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7376321.jpg,0,heavy,isic2020,0.32126
ITB-LQ,ISIC_0668924,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0668924.jpg,0,heavy,isic2020,0.38884
ITB-LQ,ISIC_2363574,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2363574.jpg,0,heavy,isic2020,0.35276
ITB-LQ,ISIC_9258027,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9258027.jpg,0,heavy,isic2020,0.28524000000000005
ITB-LQ,ISIC_6974432,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6974432.jpg,0,heavy,isic2020,0.34506
ITB-LQ,ISIC_1951867,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1951867.jpg,0,heavy,isic2020,0.21856
ITB-LQ,ISIC_2691727,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2691727.jpg,0,heavy,isic2020,0.33664
ITB-LQ,ISIC_4556592,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4556592.jpg,0,heavy,isic2020,0.25482
ITB-LQ,ISIC_1556209,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1556209.jpg,0,heavy,isic2020,0.36562
ITB-LQ,ISIC_0177860,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0177860.jpg,0,heavy,isic2020,0.23565999999999998
ITB-LQ,ISIC_4327046,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4327046.jpg,0,heavy,isic2020,0.38224
ITB-LQ,ISIC_3240244,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3240244.jpg,0,heavy,isic2020,0.33298
ITB-LQ,ISIC_9511942,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9511942.jpg,0,heavy,isic2020,0.37246
ITB-LQ,ISIC_4419686,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4419686.jpg,0,heavy,isic2020,0.39893999999999996
ITB-LQ,ISIC_7219628,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7219628.jpg,0,heavy,isic2020,0.19949999999999998
ITB-LQ,ISIC_6991849,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6991849.jpg,0,heavy,isic2020,0.2163
ITB-LQ,ISIC_6678326,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6678326.jpg,0,heavy,isic2020,0.3052
ITB-LQ,ISIC_4067791,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4067791.jpg,0,heavy,isic2020,0.26470000000000005
ITB-LQ,ISIC_5151261,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5151261.jpg,0,heavy,isic2020,0.33528
ITB-LQ,ISIC_4119029,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4119029.jpg,0,heavy,isic2020,0.30676000000000003
ITB-LQ,ISIC_3431020,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3431020.jpg,0,heavy,isic2020,0.33497999999999994
ITB-LQ,ISIC_4452228,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4452228.jpg,0,heavy,isic2020,0.30910000000000004
ITB-LQ,ISIC_1566312,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1566312.jpg,0,heavy,isic2020,0.3902
ITB-LQ,ISIC_9945852,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9945852.jpg,0,heavy,isic2020,0.18460000000000001
ITB-LQ,ISIC_8519222,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8519222.jpg,0,heavy,isic2020,0.27415999999999996
ITB-LQ,ISIC_5284718,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5284718.jpg,0,heavy,isic2020,0.39927999999999997
ITB-LQ,ISIC_7290409,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7290409.jpg,0,heavy,isic2020,0.39238
ITB-LQ,ISIC_2479269,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2479269.jpg,0,heavy,isic2020,0.34098
ITB-LQ,ISIC_3158962,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3158962.jpg,0,heavy,isic2020,0.35660000000000003
ITB-LQ,ISIC_6191099,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6191099.jpg,0,heavy,isic2020,0.3369
ITB-LQ,ISIC_6876309,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6876309.jpg,0,heavy,isic2020,0.32514000000000004
ITB-LQ,ISIC_5721402,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5721402.jpg,0,heavy,isic2020,0.38130000000000003
ITB-LQ,ISIC_3868858,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3868858.jpg,0,heavy,isic2020,0.39150000000000007
ITB-LQ,ISIC_9478517,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9478517.jpg,0,heavy,isic2020,0.29108000000000006
ITB-LQ,ISIC_8032520,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8032520.jpg,0,heavy,isic2020,0.38144
ITB-LQ,ISIC_2645333,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2645333.jpg,0,heavy,isic2020,0.23574
ITB-LQ,ISIC_4501947,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4501947.jpg,0,heavy,isic2020,0.29508
ITB-LQ,ISIC_4559986,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4559986.jpg,0,heavy,isic2020,0.29444
ITB-LQ,ISIC_0459035,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0459035.jpg,0,heavy,isic2020,0.32732
ITB-LQ,ISIC_0626832,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0626832.jpg,0,heavy,isic2020,0.39742
ITB-LQ,ISIC_1961213,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1961213.jpg,0,heavy,isic2020,0.3228
ITB-LQ,ISIC_5849517,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5849517.jpg,0,heavy,isic2020,0.37272000000000005
ITB-LQ,ISIC_6654875,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6654875.jpg,0,heavy,isic2020,0.32245999999999997
ITB-LQ,ISIC_4421064,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4421064.jpg,0,heavy,isic2020,0.24619999999999997
ITB-LQ,ISIC_0398069,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0398069.jpg,0,heavy,isic2020,0.39564
ITB-LQ,ISIC_0809467,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0809467.jpg,0,heavy,isic2020,0.34562
ITB-LQ,ISIC_8214583,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8214583.jpg,0,heavy,isic2020,0.26843999999999996
ITB-LQ,ISIC_7219275,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7219275.jpg,0,heavy,isic2020,0.38318
ITB-LQ,ISIC_2320481,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2320481.jpg,1,heavy,isic2020,0.39418000000000003
ITB-LQ,ISIC_0831884,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0831884.jpg,0,heavy,isic2020,0.38752
ITB-LQ,ISIC_5652091,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5652091.jpg,0,heavy,isic2020,0.23054000000000002
ITB-LQ,ISIC_8603124,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8603124.jpg,0,heavy,isic2020,0.36772000000000005
ITB-LQ,ISIC_8501844,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8501844.jpg,0,heavy,isic2020,0.38021999999999995
ITB-LQ,ISIC_0897459,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0897459.jpg,0,heavy,isic2020,0.23452
ITB-LQ,ISIC_9670716,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9670716.jpg,0,heavy,isic2020,0.29802
ITB-LQ,ISIC_5926079,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5926079.jpg,0,heavy,isic2020,0.3668
ITB-LQ,ISIC_4676270,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4676270.jpg,1,heavy,isic2020,0.35676
ITB-LQ,ISIC_7235371,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7235371.jpg,0,heavy,isic2020,0.27686
ITB-LQ,ISIC_9685245,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9685245.jpg,0,heavy,isic2020,0.29644
ITB-LQ,ISIC_7406225,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7406225.jpg,0,heavy,isic2020,0.38617999999999997
ITB-LQ,ISIC_3727005,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3727005.jpg,0,heavy,isic2020,0.33008
ITB-LQ,ISIC_4041169,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4041169.jpg,0,heavy,isic2020,0.25286
ITB-LQ,ISIC_5195680,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5195680.jpg,0,heavy,isic2020,0.25880000000000003
ITB-LQ,ISIC_5864677,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5864677.jpg,0,heavy,isic2020,0.3956
ITB-LQ,ISIC_1056788,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1056788.jpg,0,heavy,isic2020,0.20092
ITB-LQ,ISIC_2191924,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2191924.jpg,0,heavy,isic2020,0.22152
ITB-LQ,ISIC_6207535,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6207535.jpg,0,heavy,isic2020,0.25018
ITB-LQ,ISIC_5483267,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5483267.jpg,0,heavy,isic2020,0.32910000000000006
ITB-LQ,ISIC_4566200,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4566200.jpg,0,heavy,isic2020,0.25522
ITB-LQ,ISIC_7771339,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7771339.jpg,0,heavy,isic2020,0.35409999999999997
ITB-LQ,ISIC_8066994,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8066994.jpg,0,heavy,isic2020,0.37852
ITB-LQ,ISIC_7565128,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7565128.jpg,0,heavy,isic2020,0.37176
ITB-LQ,ISIC_3287917,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3287917.jpg,0,heavy,isic2020,0.10482
ITB-LQ,ISIC_6964033,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6964033.jpg,0,heavy,isic2020,0.37414000000000003
ITB-LQ,ISIC_5144813,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5144813.jpg,0,heavy,isic2020,0.3472
ITB-LQ,ISIC_5623973,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5623973.jpg,0,heavy,isic2020,0.319
ITB-LQ,ISIC_9078100,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9078100.jpg,0,heavy,isic2020,0.27516
ITB-LQ,ISIC_6852281,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6852281.jpg,0,heavy,isic2020,0.37944
ITB-LQ,ISIC_9466790,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9466790.jpg,0,heavy,isic2020,0.36188
ITB-LQ,ISIC_9596617,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9596617.jpg,0,heavy,isic2020,0.38166
ITB-LQ,ISIC_9256438,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9256438.jpg,0,heavy,isic2020,0.14626
ITB-LQ,ISIC_2146087,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2146087.jpg,0,heavy,isic2020,0.39024000000000003
ITB-LQ,ISIC_6399196,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6399196.jpg,0,heavy,isic2020,0.31642000000000003
ITB-LQ,ISIC_1783889,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1783889.jpg,0,heavy,isic2020,0.2652
ITB-LQ,ISIC_8692218,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8692218.jpg,1,heavy,isic2020,0.36863999999999997
ITB-LQ,ISIC_3619300,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3619300.jpg,0,heavy,isic2020,0.31226000000000004
ITB-LQ,ISIC_1331112,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1331112.jpg,0,heavy,isic2020,0.38899999999999996
ITB-LQ,ISIC_3713085,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3713085.jpg,0,heavy,isic2020,0.19568
ITB-LQ,ISIC_1981133,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1981133.jpg,0,heavy,isic2020,0.22574
ITB-LQ,ISIC_4782254,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4782254.jpg,0,heavy,isic2020,0.1813
ITB-LQ,ISIC_7054632,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7054632.jpg,0,heavy,isic2020,0.38427999999999995
ITB-LQ,ISIC_8370773,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8370773.jpg,0,heavy,isic2020,0.37533999999999995
ITB-LQ,ISIC_8172411,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8172411.jpg,0,heavy,isic2020,0.2875
ITB-LQ,ISIC_1523062,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1523062.jpg,0,heavy,isic2020,0.37524
ITB-LQ,ISIC_5541223,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5541223.jpg,0,heavy,isic2020,0.37554
ITB-LQ,ISIC_0522865,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0522865.jpg,0,heavy,isic2020,0.36996
ITB-LQ,ISIC_5101218,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5101218.jpg,0,heavy,isic2020,0.36504
ITB-LQ,ISIC_9587173,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9587173.jpg,0,heavy,isic2020,0.39842
ITB-LQ,ISIC_8546378,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8546378.jpg,0,heavy,isic2020,0.36591999999999997
ITB-LQ,ISIC_7892118,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7892118.jpg,0,heavy,isic2020,0.30457999999999996
ITB-LQ,ISIC_4278349,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4278349.jpg,0,heavy,isic2020,0.23354000000000003
ITB-LQ,ISIC_5853111,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5853111.jpg,0,heavy,isic2020,0.29306
ITB-LQ,ISIC_3028754,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3028754.jpg,1,heavy,isic2020,0.20752
ITB-LQ,ISIC_8095877,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8095877.jpg,0,heavy,isic2020,0.34134
ITB-LQ,ISIC_1690499,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1690499.jpg,0,heavy,isic2020,0.39156
ITB-LQ,ISIC_8022123,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8022123.jpg,0,heavy,isic2020,0.36360000000000003
ITB-LQ,ISIC_2087913,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2087913.jpg,0,heavy,isic2020,0.15538000000000002
ITB-LQ,ISIC_8317558,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8317558.jpg,0,heavy,isic2020,0.28328
ITB-LQ,ISIC_3493866,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3493866.jpg,0,heavy,isic2020,0.3305
ITB-LQ,ISIC_8512716,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8512716.jpg,0,heavy,isic2020,0.38726000000000005
ITB-LQ,ISIC_7011793,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7011793.jpg,0,heavy,isic2020,0.30164
ITB-LQ,ISIC_8979026,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8979026.jpg,0,heavy,isic2020,0.37184
ITB-LQ,ISIC_2775638,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2775638.jpg,0,heavy,isic2020,0.13898000000000002
ITB-LQ,ISIC_3403329,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3403329.jpg,0,heavy,isic2020,0.07192000000000001
ITB-LQ,ISIC_7447716,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7447716.jpg,0,heavy,isic2020,0.37304
ITB-LQ,ISIC_6125358,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6125358.jpg,0,heavy,isic2020,0.21789999999999998
ITB-LQ,ISIC_4120704,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4120704.jpg,0,heavy,isic2020,0.24547999999999998
ITB-LQ,ISIC_6586187,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6586187.jpg,0,heavy,isic2020,0.36786
ITB-LQ,ISIC_4725027,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4725027.jpg,0,heavy,isic2020,0.17144
ITB-LQ,ISIC_3441196,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3441196.jpg,0,heavy,isic2020,0.39402
ITB-LQ,ISIC_4532882,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4532882.jpg,0,heavy,isic2020,0.383
ITB-LQ,ISIC_8435105,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8435105.jpg,0,heavy,isic2020,0.3747
ITB-LQ,ISIC_7600621,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7600621.jpg,0,heavy,isic2020,0.39890000000000003
ITB-LQ,ISIC_4731791,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4731791.jpg,0,heavy,isic2020,0.21521999999999997
ITB-LQ,ISIC_9590080,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9590080.jpg,0,heavy,isic2020,0.28754
ITB-LQ,ISIC_3717183,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3717183.jpg,0,heavy,isic2020,0.32752
ITB-LQ,ISIC_6392658,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6392658.jpg,0,heavy,isic2020,0.18034
ITB-LQ,ISIC_6854808,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6854808.jpg,0,heavy,isic2020,0.35106000000000004
ITB-LQ,ISIC_2039259,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2039259.jpg,0,heavy,isic2020,0.33688
ITB-LQ,ISIC_8040024,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8040024.jpg,1,heavy,isic2020,0.38001999999999997
ITB-LQ,ISIC_6064007,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6064007.jpg,0,heavy,isic2020,0.28603999999999996
ITB-LQ,ISIC_5230385,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5230385.jpg,0,heavy,isic2020,0.25684
ITB-LQ,ISIC_1801190,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1801190.jpg,0,heavy,isic2020,0.20915999999999996
ITB-LQ,ISIC_5210063,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5210063.jpg,0,heavy,isic2020,0.34302
ITB-LQ,ISIC_8544021,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8544021.jpg,0,heavy,isic2020,0.25656
ITB-LQ,ISIC_9650774,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9650774.jpg,0,heavy,isic2020,0.34340000000000004
ITB-LQ,ISIC_8429099,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8429099.jpg,0,heavy,isic2020,0.26538000000000006
ITB-LQ,ISIC_7198887,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7198887.jpg,0,heavy,isic2020,0.3948
ITB-LQ,ISIC_1604935,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1604935.jpg,0,heavy,isic2020,0.38910000000000006
ITB-LQ,ISIC_7617214,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7617214.jpg,0,heavy,isic2020,0.39980000000000004
ITB-LQ,ISIC_8858877,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8858877.jpg,0,heavy,isic2020,0.34776
ITB-LQ,ISIC_3246675,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3246675.jpg,0,heavy,isic2020,0.39848
ITB-LQ,ISIC_0484163,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0484163.jpg,0,heavy,isic2020,0.28842
ITB-LQ,ISIC_8902080,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8902080.jpg,0,heavy,isic2020,0.3934
ITB-LQ,ISIC_3191646,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3191646.jpg,0,heavy,isic2020,0.36012
ITB-LQ,ISIC_3505327,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3505327.jpg,0,heavy,isic2020,0.2592
ITB-LQ,ISIC_5357975,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5357975.jpg,0,heavy,isic2020,0.35731999999999997
ITB-LQ,ISIC_8184564,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8184564.jpg,0,heavy,isic2020,0.33678
ITB-LQ,ISIC_6126620,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6126620.jpg,0,heavy,isic2020,0.27014
ITB-LQ,ISIC_9211950,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9211950.jpg,0,heavy,isic2020,0.27726
ITB-LQ,ISIC_8305581,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8305581.jpg,0,heavy,isic2020,0.37856
ITB-LQ,ISIC_5781547,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5781547.jpg,0,heavy,isic2020,0.3617
ITB-LQ,ISIC_9255522,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9255522.jpg,0,heavy,isic2020,0.30974
ITB-LQ,ISIC_2110833,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2110833.jpg,0,heavy,isic2020,0.39284
ITB-LQ,ISIC_8428097,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8428097.jpg,0,heavy,isic2020,0.20684
ITB-LQ,ISIC_7968733,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7968733.jpg,0,heavy,isic2020,0.32168
ITB-LQ,ISIC_5909643,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5909643.jpg,0,heavy,isic2020,0.34486
ITB-LQ,ISIC_5211080,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5211080.jpg,0,heavy,isic2020,0.17504
ITB-LQ,ISIC_1786025,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1786025.jpg,0,heavy,isic2020,0.3944599999999999
ITB-LQ,ISIC_6247546,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6247546.jpg,0,heavy,isic2020,0.34027999999999997
ITB-LQ,ISIC_1543772,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1543772.jpg,0,heavy,isic2020,0.26583999999999997
ITB-LQ,ISIC_4978474,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4978474.jpg,0,heavy,isic2020,0.37466000000000005
ITB-LQ,ISIC_9870885,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9870885.jpg,1,heavy,isic2020,0.25172
ITB-LQ,ISIC_0689091,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0689091.jpg,0,heavy,isic2020,0.36838
ITB-LQ,ISIC_9445745,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9445745.jpg,0,heavy,isic2020,0.36634
ITB-LQ,ISIC_3187836,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3187836.jpg,0,heavy,isic2020,0.31138
ITB-LQ,ISIC_7986405,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7986405.jpg,0,heavy,isic2020,0.2828
ITB-LQ,ISIC_0925531,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0925531.jpg,0,heavy,isic2020,0.2479
ITB-LQ,ISIC_8651476,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8651476.jpg,0,heavy,isic2020,0.39034
ITB-LQ,ISIC_8435125,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8435125.jpg,0,heavy,isic2020,0.39791999999999994
ITB-LQ,ISIC_8602467,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8602467.jpg,0,heavy,isic2020,0.33019999999999994
ITB-LQ,ISIC_3355691,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3355691.jpg,0,heavy,isic2020,0.3999400000000001
ITB-LQ,ISIC_8593525,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8593525.jpg,0,heavy,isic2020,0.38876
ITB-LQ,ISIC_5309993,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5309993.jpg,0,heavy,isic2020,0.38302
ITB-LQ,ISIC_5086254,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5086254.jpg,0,heavy,isic2020,0.36251999999999995
ITB-LQ,ISIC_2202024,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2202024.jpg,0,heavy,isic2020,0.27669999999999995
ITB-LQ,ISIC_4524493,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4524493.jpg,0,heavy,isic2020,0.3947
ITB-LQ,ISIC_3377954,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3377954.jpg,0,heavy,isic2020,0.39986000000000005
ITB-LQ,ISIC_4151356,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4151356.jpg,0,heavy,isic2020,0.37712
ITB-LQ,ISIC_3733653,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3733653.jpg,1,heavy,isic2020,0.38645999999999997
ITB-LQ,ISIC_7606860,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7606860.jpg,0,heavy,isic2020,0.3045
ITB-LQ,ISIC_4116553,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4116553.jpg,0,heavy,isic2020,0.30754000000000004
ITB-LQ,ISIC_3118435,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3118435.jpg,0,heavy,isic2020,0.1719
ITB-LQ,ISIC_9880854,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9880854.jpg,0,heavy,isic2020,0.30342
ITB-LQ,ISIC_7115605,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7115605.jpg,0,heavy,isic2020,0.33594
ITB-LQ,ISIC_9956744,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9956744.jpg,0,heavy,isic2020,0.37851999999999997
ITB-LQ,ISIC_9957720,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9957720.jpg,0,heavy,isic2020,0.39679999999999993
ITB-LQ,ISIC_9635270,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9635270.jpg,0,heavy,isic2020,0.3558
ITB-LQ,ISIC_5359253,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5359253.jpg,0,heavy,isic2020,0.39749999999999996
ITB-LQ,ISIC_7642142,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7642142.jpg,0,heavy,isic2020,0.30426000000000003
ITB-LQ,ISIC_8779013,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8779013.jpg,0,heavy,isic2020,0.28196
ITB-LQ,ISIC_4161227,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4161227.jpg,0,heavy,isic2020,0.33828
ITB-LQ,ISIC_5365015,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5365015.jpg,0,heavy,isic2020,0.36196
ITB-LQ,ISIC_7232801,D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7232801.jpg,0,heavy,isic2020,0.24899999999999997
