image_path,subset,qbar,target,p_mc,p_det,p_ts
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6207535.jpg,ITB-LQ,0.25018,0,0.051188874989748,0.0003588486579246819,0.03188222274184227
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6971606.jpg,ITB-LQ,0.4389200000000001,1,0.126845583319664,0.0003390544152352959,0.031136905774474144
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9071804.jpg,ITB-LQ,0.3396,0,0.04148389399051666,0.0003430036304052919,0.03128764033317566
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0322340.jpg,ITB-LQ,0.36092,0,0.09496553987264633,0.0003348271711729467,0.03097439929842949
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9412119.jpg,ITB-LQ,0.3457599999999999,0,0.22632156312465668,0.0004258783010300249,0.03423788398504257
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4523238.jpg,ITB-LQ,0.31088,1,0.025745511054992676,0.0003523282357491553,0.03163948655128479
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9966185.jpg,ITB-LQ,0.4192599999999999,0,0.0707717016339302,0.000340769300237298,0.031202487647533417
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8084443.jpg,ITB-LQ,0.4402999999999999,0,0.06526648253202438,0.0003521578328218311,0.031633101403713226
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9435927.jpg,ITB-LQ,0.31296,0,0.08310068398714066,0.000359077617758885,0.03189070150256157
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0504165.jpg,ITB-LQ,0.24276,1,0.09510916471481323,0.00035599424154497683,0.03177628666162491
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8741881.jpg,ITB-LQ,0.36596,0,0.07963868230581284,0.0003515408025123179,0.03160998225212097
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8370773.jpg,ITB-LQ,0.3753399999999999,0,0.8170773386955261,0.9994518160820007,0.96197909116745
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5778330.jpg,ITB-LQ,0.37496,0,0.012713247910141945,0.00036358070792630315,0.032056745141744614
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5970180.jpg,ITB-LQ,0.37512,0,0.06930434703826904,0.0003651845036074519,0.03211558610200882
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9482754.jpg,ITB-LQ,0.4194999999999999,0,0.06318920105695724,0.0003299299569334835,0.03078460320830345
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5442158.jpg,ITB-LQ,0.36082,0,0.08256962150335312,0.00034857034916058183,0.03149836137890816
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1796649.jpg,ITB-LQ,0.42216,0,0.07262956351041794,0.00034202204551547766,0.03125026822090149
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5829938.jpg,ITB-LQ,0.37866,1,0.10414931923151016,0.00033742631785571575,0.031074464321136475
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7166676.jpg,ITB-LQ,0.19434,0,0.018221000209450722,0.00038132970803417265,0.03269953280687332
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9307299.jpg,ITB-LQ,0.4471200000000001,0,0.09459973871707916,0.0003410678473301232,0.03121388517320156
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6873184.jpg,ITB-LQ,0.408,0,0.06974156200885773,0.0003456908743828535,0.03138961270451546
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3804448.jpg,ITB-LQ,0.4429600000000001,0,0.10930248349905014,0.0003426300536375493,0.03127342462539673
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1810790.jpg,ITB-LQ,0.05398,0,0.8577001690864563,0.9995525479316711,0.9650537371635437
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2342769.jpg,ITB-LQ,0.4293599999999999,1,0.9975781440734863,0.9995725750923157,0.9657090902328491
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0229871.jpg,ITB-LQ,0.4136,0,0.029969055205583572,0.0003500636084936559,0.03155454620718956
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5283980.jpg,ITB-LQ,0.43002,0,0.11196162551641464,0.00034421010059304535,0.031333476305007935
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4525317.jpg,ITB-LQ,0.2795399999999999,1,0.08138308674097061,0.00034368084743618965,0.03131338208913803
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9511942.jpg,ITB-LQ,0.37246,0,0.10660441964864731,0.00034832156961783767,0.031488992273807526
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1255336.jpg,ITB-LQ,0.41352,1,0.11545746773481369,0.00034744830918498337,0.03145604580640793
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0853325.jpg,ITB-LQ,0.39988,0,0.08669053018093109,0.0003447361523285508,0.031353436410427094
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5495413.jpg,ITB-LQ,0.31742,1,0.06667938083410263,0.0003587682149372995,0.0318792499601841
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5902734.jpg,ITB-LQ,0.1602,0,0.06926490366458893,0.00034962251083925366,0.031537968665361404
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4278569.jpg,ITB-LQ,0.41954,0,0.07253050059080124,0.0003416316176299006,0.03123539499938488
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6237799.jpg,ITB-LQ,0.4224599999999999,0,0.06844822317361832,0.00035305178607814014,0.031666550785303116
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6053755.jpg,ITB-LQ,0.34538,0,0.13110016286373138,0.00039180117892101407,0.0330703966319561
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7643966.jpg,ITB-LQ,0.44996,0,0.1035926565527916,0.00032834347803145647,0.03072275221347809
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1564741.jpg,ITB-LQ,0.434,0,0.09531079977750778,0.00034481799229979515,0.031356535851955414
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0715086.jpg,ITB-LQ,0.41794,0,0.09627213329076767,0.0003411613288335502,0.031217454001307487
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9079379.jpg,ITB-LQ,0.4012799999999999,0,0.046454329043626785,0.00034417957067489624,0.031332314014434814
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9391954.jpg,ITB-LQ,0.39232,0,0.04821484163403511,0.0003508959198370576,0.031585801392793655
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2309744.jpg,ITB-LQ,0.4348000000000001,1,0.9951043128967285,0.9995974898338318,0.9665549993515015
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2436371.jpg,ITB-LQ,0.42634,0,0.08244270086288452,0.00035063980612903833,0.03157618269324303
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0529784.jpg,ITB-LQ,0.43078,0,0.09784295409917831,0.0003967777010984719,0.03324458748102188
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4810500.jpg,ITB-LQ,0.39698,0,0.0520971305668354,0.0003554235154297203,0.03175503760576248
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8040024.jpg,ITB-LQ,0.3800199999999999,1,0.12257275730371475,0.0003435861726757139,0.031309787184000015
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2807162.jpg,ITB-LQ,0.29034,0,0.09426147490739822,0.00037491641705855727,0.03246937692165375
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4312047.jpg,ITB-LQ,0.41242,0,0.08947014063596725,0.0003658354689832777,0.03213942050933838
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6785680.jpg,ITB-LQ,0.33454,1,0.10749757289886475,0.00033810833701863885,0.031100649386644363
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8020688.jpg,ITB-LQ,0.4130399999999999,0,0.08555169403553009,0.00033232884015887976,0.03087778203189373
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8766644.jpg,ITB-LQ,0.4159400000000001,0,0.04926317557692528,0.0003598722687456757,0.03192007914185524
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4419686.jpg,ITB-LQ,0.3989399999999999,0,0.07769494503736496,0.00033665323280729353,0.031044749543070793
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1885174.jpg,ITB-LQ,0.35022,0,0.08558767288923264,0.00034311480703763664,0.03129186853766441
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4346693.jpg,ITB-LQ,0.44128,1,0.09509159624576569,0.00036388792796060443,0.032068029046058655
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2039259.jpg,ITB-LQ,0.33688,0,0.18678037822246552,0.00041281463927589357,0.033797167241573334
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8155787.jpg,ITB-LQ,0.44104,0,0.13676542043685913,0.00033574042026884854,0.03100961074233055
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0994556.jpg,ITB-LQ,0.32092,0,0.050957538187503815,0.00034552221768535674,0.03138323500752449
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3534578.jpg,ITB-LQ,0.42294,0,0.1061367318034172,0.0003496572026051581,0.03153926134109497
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4628654.jpg,ITB-LQ,0.34374,0,0.06749182194471359,0.0003722137480508536,0.032371677458286285
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6671773.jpg,ITB-LQ,0.25808,1,0.0803285539150238,0.0003508874215185642,0.03158548101782799
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4715464.jpg,ITB-LQ,0.39718,0,0.07935789227485657,0.0003477661230135709,0.03146803751587868
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5864677.jpg,ITB-LQ,0.3956,0,0.044050391763448715,0.00034866208443418145,0.03150181472301483
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8501248.jpg,ITB-LQ,0.4498999999999999,0,0.6435768008232117,0.8518158197402954,0.6797385215759277
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6391835.jpg,ITB-LQ,0.3009199999999999,0,0.07268836349248886,0.00034955141018144786,0.03153528645634651
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3028754.jpg,ITB-LQ,0.20752,1,0.07613280415534973,0.00037357545807026327,0.03242094814777374
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8252406.jpg,ITB-LQ,0.3358199999999999,1,0.08198561519384384,0.0003782280837185681,0.03258851170539856
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0623875.jpg,ITB-LQ,0.3916199999999999,0,0.10743742436170578,0.00034727976890280843,0.031449686735868454
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1964157.jpg,ITB-LQ,0.4493,0,0.07989516109228134,0.0003444060275796801,0.031340911984443665
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0653706.jpg,ITB-LQ,0.38236,0,0.0902971625328064,0.00034470856189727783,0.03135238587856293
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6522402.jpg,ITB-LQ,0.41274,0,0.07548681646585464,0.000339222839102149,0.031143363565206528
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9989680.jpg,ITB-LQ,0.40612,0,0.7789813280105591,0.999301552772522,0.9579763412475586
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3105416.jpg,ITB-LQ,0.38268,0,0.07402494549751282,0.00040007985080592334,0.033359430730342865
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7658729.jpg,ITB-LQ,0.33516,1,0.05128973349928856,0.00035226510954089463,0.03163710981607437
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1266447.jpg,ITB-LQ,0.38954,0,0.05916586145758629,0.0003364729054737836,0.03103780560195446
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1147733.jpg,ITB-LQ,0.4468,0,0.10060928016901016,0.00032885625842027366,0.030742766335606575
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4192466.jpg,ITB-LQ,0.36832,0,0.08101767301559448,0.00036491380888037384,0.032105665653944016
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6741822.jpg,ITB-LQ,0.4156399999999999,0,0.07884873449802399,0.00034386763582006097,0.031320471316576004
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1303205.jpg,ITB-LQ,0.29752,0,0.042564429342746735,0.00035638781264424324,0.03179091587662697
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1116483.jpg,ITB-LQ,0.39316,1,0.09284765273332596,0.0003409369965083897,0.031208885833621025
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3599664.jpg,ITB-LQ,0.2211399999999999,0,0.0934540405869484,0.0003598275070544332,0.03191843256354332
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8692218.jpg,ITB-LQ,0.3686399999999999,1,0.10489010810852051,0.00034430919913575053,0.03133724257349968
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0445267.jpg,ITB-LQ,0.3827,0,0.052144456654787064,0.00035235678660683334,0.03164054453372955
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0952472.jpg,ITB-LQ,0.39734,1,0.10793773084878922,0.0003508969093672931,0.03158583119511604
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3742028.jpg,ITB-LQ,0.39176,0,0.13867361843585968,0.00032569500035606325,0.03061910904943943
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0717851.jpg,ITB-LQ,0.19294,0,0.03147505596280098,0.00034138679620809853,0.03122604638338089
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8325226.jpg,ITB-LQ,0.13054,1,0.09744229167699814,0.0003646101977210492,0.03209453076124191
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6928442.jpg,ITB-LQ,0.27318,0,0.11070461571216583,0.0003359559050295502,0.031017908826470375
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8831710.jpg,ITB-LQ,0.22008,0,0.6780570149421692,0.9869219064712524,0.8653550148010254
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5732201.jpg,ITB-LQ,0.41834,1,0.07628273218870163,0.00034679786767810583,0.03143148869276047
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1182612.jpg,ITB-LQ,0.4014,0,0.11310897022485733,0.00034891412360593677,0.03151131048798561
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8621568.jpg,ITB-LQ,0.4112599999999999,1,0.07868559658527374,0.00034732077619992197,0.03145124018192291
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1056788.jpg,ITB-LQ,0.20092,0,0.07949935644865036,0.0003638376365415752,0.03206617757678032
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2895555.jpg,ITB-LQ,0.3996599999999999,1,0.03232479840517044,0.00035126073635183275,0.031599488109350204
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8324533.jpg,ITB-LQ,0.31496,0,0.08218912035226822,0.00036264778464101255,0.03202243894338608
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6321436.jpg,ITB-LQ,0.4466399999999999,0,0.0917210504412651,0.0003390890487935394,0.031138233840465546
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3616107.jpg,ITB-LQ,0.41562,0,0.10055649280548096,0.00034262402914464474,0.031273189932107925
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8066994.jpg,ITB-LQ,0.37852,0,0.04804281145334244,0.0003437332925386727,0.03131537139415741
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9195475.jpg,ITB-LQ,0.31448,0,0.03976660594344139,0.0003467428032308817,0.03142939880490303
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5446957.jpg,ITB-LQ,0.34682,0,0.08027856796979904,0.0003435020335018635,0.03130657970905304
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8732757.jpg,ITB-LQ,0.31986,1,0.7405765652656555,0.9990444779396057,0.9521939754486084
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8414609.jpg,ITB-LQ,0.26466,1,0.9966511726379395,0.9995797276496887,0.965949535369873
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8202586.jpg,ITB-LQ,0.4089799999999999,0,0.052574992179870605,0.0003692516766022891,0.032264117151498795
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8449660.jpg,ITB-LQ,0.4243399999999999,0,0.0806882455945015,0.0003462625027168542,0.03141124173998833
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1659054.jpg,ITB-LQ,0.1728799999999999,0,0.8152896761894226,0.9996529817581177,0.9685581922531128
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2910834.jpg,ITB-LQ,0.26012,0,0.14366798102855682,0.00035702253808267415,0.03181450814008713
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_0758797.jpg,ITB-LQ,0.4487,0,0.10233191400766373,0.00035319168819114566,0.031671781092882156
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9677503.jpg,ITB-LQ,0.3886799999999999,1,0.02926553227007389,0.0003613593289628625,0.03197498619556427
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8306697.jpg,ITB-LQ,0.4352999999999999,1,0.09321901202201843,0.00036779794027097523,0.03221113979816437
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2335533.jpg,ITB-LQ,0.2711,0,0.12381195276975632,0.00036871456541121006,0.032244566828012466
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3118435.jpg,ITB-LQ,0.1719,0,0.07777278870344162,0.0003647466655820608,0.03209953382611275
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3985031.jpg,ITB-LQ,0.36738,1,0.08468671888113022,0.00035067988210357726,0.0315776951611042
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9256438.jpg,ITB-LQ,0.14626,0,0.08052408695220947,0.0003808759502135217,0.032683324068784714
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8397011.jpg,ITB-LQ,0.4361,0,0.11542856693267822,0.000333480624249205,0.030922379344701767
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_5018520.jpg,ITB-LQ,0.43296,0,0.06757263094186783,0.0003412917722016573,0.031222427263855934
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7053767.jpg,ITB-LQ,0.38466,0,0.06846452504396439,0.0003414646489545703,0.03122902102768421
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1002979.jpg,ITB-LQ,0.4317999999999999,0,0.06415235251188278,0.0003385773452464491,0.03111862577497959
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1716193.jpg,ITB-LQ,0.4458999999999999,0,0.056440919637680054,0.00035363895585760474,0.031688492745161057
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8272013.jpg,ITB-LQ,0.44668,0,0.08863413333892822,0.0003305757127236575,0.030809730291366577
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_9740471.jpg,ITB-LQ,0.30762,0,0.08487335592508316,0.0003606202662922442,0.03194772079586983
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8841384.jpg,ITB-LQ,0.39962,0,0.055030323565006256,0.0003563569043762982,0.03178977221250534
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_4761335.jpg,ITB-LQ,0.4082599999999999,0,0.07588700205087662,0.00035198713885620236,0.031626708805561066
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7527782.jpg,ITB-LQ,0.39158,0,0.04502878710627556,0.00034924756619147956,0.03152385726571083
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_1653156.jpg,ITB-LQ,0.40746,0,0.10357296466827393,0.0003548538952600211,0.031733814626932144
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3733653.jpg,ITB-LQ,0.3864599999999999,1,0.08364998549222946,0.00035178972757421434,0.03161930665373802
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_6770425.jpg,ITB-LQ,0.44226,0,0.0945141464471817,0.0003530612157192081,0.03166689723730087
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_8051628.jpg,ITB-LQ,0.42562,0,0.10480990260839462,0.00032983810524456203,0.030781034380197525
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_7595416.jpg,ITB-LQ,0.2809,0,0.1812313050031662,0.0004583985428325832,0.03530094027519226
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_3359829.jpg,ITB-LQ,0.3359,0,0.0611923448741436,0.0003438080020714551,0.03131821006536484
D:\YJ-Agent\data\paired_dataset\heavy\ISIC_2178032.jpg,ITB-LQ,0.41434,0,0.09951932728290558,0.00034700025571510196,0.03143913298845291
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_3360180.jpg,ITB-HQ,0.55355,0,0.07831568270921707,0.0003442750603426248,0.03133594989776611
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6124481.jpg,ITB-HQ,0.699075,1,0.02806551568210125,0.0003719331871252507,0.032361503690481186
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5402119.jpg,ITB-HQ,0.593025,0,0.006876047234982252,0.00036890406045131385,0.03225145488977432
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6069236.jpg,ITB-HQ,0.5765750000000001,0,0.05243322253227234,0.0003725382557604462,0.032383427023887634
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7785723.jpg,ITB-HQ,0.6740499999999999,1,0.05857459455728531,0.0003758357197511941,0.03250250592827797
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4477650.jpg,ITB-HQ,0.6396250000000001,0,0.05994204804301262,0.0003831633657682687,0.032764919102191925
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2646829.jpg,ITB-HQ,0.731125,1,0.13497395813465118,0.0003871467779390514,0.03290629759430885
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7788318.jpg,ITB-HQ,0.8100499999999999,1,0.45576557517051697,0.0014481691177934408,0.05665290728211403
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6952095.jpg,ITB-HQ,0.5977999999999999,0,0.10272630304098129,0.00034070530091412365,0.031200051307678223
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0653308.jpg,ITB-HQ,0.6386499999999999,0,0.07763688266277313,0.00034874919219873846,0.031505096703767776
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1043817.jpg,ITB-HQ,0.64035,0,0.08854943513870239,0.00034239888191223145,0.03126462548971176
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2166661.jpg,ITB-HQ,0.684,0,0.08264879882335663,0.0003394574159756303,0.031152337789535522
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_6888402.jpg,ITB-HQ,0.668525,0,0.07862246036529541,0.00033811767934821546,0.03110099583864212
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_7106848.jpg,ITB-HQ,0.6016,0,0.0956035777926445,0.0003559915639925748,0.03177618607878685
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1465113.jpg,ITB-HQ,0.5397,0,0.12341666221618652,0.0003424256283324212,0.03126564621925354
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2467125.jpg,ITB-HQ,0.581875,0,0.08246427774429321,0.0003510180104058236,0.03159037232398987
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0180510.jpg,ITB-HQ,0.5936250000000001,0,0.1051727756857872,0.0003622970834840089,0.032009538263082504
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_1037380.jpg,ITB-HQ,0.715175,0,0.07070168107748032,0.0003361692652106285,0.031026123091578484
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_0124849.jpg,ITB-HQ,0.6257499999999999,0,0.08220558613538742,0.00036158470902591944,0.03198329359292984
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_2470542.jpg,ITB-HQ,0.5535,0,0.1014716848731041,0.0003478728758636862,0.03147207200527191
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5747082.jpg,ITB-HQ,0.5533000000000001,0,0.09896858781576157,0.00033877912210300565,0.0311263557523489
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5905147.jpg,ITB-HQ,0.59885,0,0.08513947576284409,0.0003475476987659931,0.031459808349609375
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_8494551.jpg,ITB-HQ,0.56395,0,0.03957897424697876,0.00033883308060467243,0.031128423288464546
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_5021861.jpg,ITB-HQ,0.6749499999999999,1,0.10759251564741135,0.0003514503769110888,0.03160659223794937
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_9392728.jpg,ITB-HQ,0.5766500000000001,0,0.1682470291852951,0.0003298799565527588,0.03078264556825161
D:\YJ-Agent\data\raw\isic2020\train-image\image\ISIC_4950467.jpg,ITB-HQ,0.7178,0,0.09195597469806671,0.00033768953289836645,0.031084569171071053
