bb_idx,nettepi_Comb,nettepi_Rank,nettepi_score,pending_DTU_consent
1462,0.031,50.0,0.031,True
1463,,,,True
1464,,,,True
1465,,,,True
1466,0.017,50.0,0.017,True
1467,,,,True
1468,,,,True
1469,,,,True
1470,0.014,50.0,0.014,True
1471,,,,True
1472,,,,True
1473,,,,True
1474,0.033,50.0,0.033,True
1475,,,,True
1476,,,,True
1477,,,,True
1478,0.05,50.0,0.05,True
1479,,,,True
1480,,,,True
1481,,,,True
1482,0.03,50.0,0.03,True
1483,,,,True
1484,,,,True
1485,,,,True
1486,0.042,50.0,0.042,True
1487,,,,True
1488,,,,True
1489,,,,True
1490,0.025,50.0,0.025,True
1491,,,,True
1492,,,,True
1493,,,,True
1494,,,,True
1495,,,,True
1496,,,,True
1497,,,,True
1498,,,,True
1499,,,,True
1500,,,,True
1501,,,,True
1502,,,,True
1503,,,,True
1504,,,,True
1505,,,,True
1506,,,,True
1507,,,,True
1508,,,,True
1509,,,,True
1510,,,,True
1511,,,,True
1512,,,,True
1513,,,,True
1514,,,,True
1515,,,,True
1516,,,,True
1517,,,,True
1518,,,,True
1519,,,,True
1520,,,,True
1521,,,,True
1522,,,,True
1523,,,,True
1524,,,,True
1525,,,,True
1526,,,,True
1527,,,,True
1528,,,,True
1529,,,,True
1530,0.024,50.0,0.024,True
1531,,,,True
1532,,,,True
1533,,,,True
1534,0.063,32.0,0.063,True
1535,,,,True
1536,,,,True
1537,,,,True
1538,0.229,3.0,0.229,True
1539,,,,True
1540,,,,True
1541,,,,True
1542,0.182,4.0,0.182,True
1543,,,,True
1544,,,,True
1545,,,,True
1546,0.048,50.0,0.048,True
1547,,,,True
1548,,,,True
1549,,,,True
1550,0.037,50.0,0.037,True
1551,,,,True
1552,,,,True
1553,,,,True
1554,0.108,10.0,0.108,True
1555,,,,True
1556,,,,True
1557,,,,True
1558,0.039,50.0,0.039,True
1559,,,,True
1560,,,,True
1561,,,,True
1562,0.042,50.0,0.042,True
1563,,,,True
1564,,,,True
1565,,,,True
1566,0.04,50.0,0.04,True
1567,,,,True
1568,,,,True
1569,,,,True
1570,0.03,50.0,0.03,True
1571,,,,True
1572,,,,True
1573,,,,True
1574,0.039,50.0,0.039,True
1575,,,,True
1576,,,,True
1577,,,,True
1578,0.044,50.0,0.044,True
1579,,,,True
1580,,,,True
1581,,,,True
1582,0.051,50.0,0.051,True
1583,,,,True
1584,,,,True
1585,,,,True
1586,0.107,10.0,0.107,True
1587,,,,True
1588,,,,True
1589,,,,True
1590,0.257,3.0,0.257,True
1591,,,,True
1592,,,,True
1593,,,,True
1594,0.063,32.0,0.063,True
1595,,,,True
1596,,,,True
1597,,,,True
1598,0.048,50.0,0.048,True
1599,,,,True
1600,,,,True
1601,,,,True
1602,0.038,50.0,0.038,True
1603,,,,True
1604,,,,True
1605,,,,True
1606,0.346,2.0,0.346,True
1607,,,,True
1608,,,,True
1609,,,,True
1610,0.035,50.0,0.035,True
1611,,,,True
1612,,,,True
1613,,,,True
1614,0.043,50.0,0.043,True
1615,,,,True
1616,,,,True
1617,,,,True
1618,0.038,50.0,0.038,True
1619,,,,True
1620,,,,True
1621,,,,True
1622,0.044,50.0,0.044,True
1623,,,,True
1624,,,,True
1625,,,,True
1626,0.035,50.0,0.035,True
1627,,,,True
1628,,,,True
1629,,,,True
1630,0.072,32.0,0.072,True
1631,,,,True
1632,,,,True
1633,,,,True
1634,0.119,8.0,0.119,True
1635,,,,True
1636,,,,True
1637,,,,True
1638,0.055,50.0,0.055,True
1639,,,,True
1640,,,,True
1641,,,,True
1642,0.048,50.0,0.048,True
1643,,,,True
1644,,,,True
1645,,,,True
1646,0.04,50.0,0.04,True
1647,,,,True
1648,,,,True
1649,,,,True
1650,0.038,50.0,0.038,True
1651,,,,True
1652,,,,True
1653,,,,True
1654,0.197,4.0,0.197,True
1655,,,,True
1656,,,,True
1657,,,,True
1658,0.028,50.0,0.028,True
1659,,,,True
1660,,,,True
1661,,,,True
1662,0.032,50.0,0.032,True
1663,,,,True
1664,,,,True
1665,,,,True
1666,0.046,50.0,0.046,True
1667,,,,True
1668,,,,True
1669,,,,True
1670,0.03,50.0,0.03,True
1671,,,,True
1672,,,,True
1673,,,,True
1674,0.086,15.0,0.086,True
1675,,,,True
1676,,,,True
1677,,,,True
1678,0.038,50.0,0.038,True
1679,,,,True
1680,,,,True
1681,,,,True
1682,0.055,50.0,0.055,True
1683,,,,True
1684,,,,True
1685,,,,True
1686,0.046,50.0,0.046,True
1687,,,,True
1688,,,,True
1689,,,,True
1690,0.063,32.0,0.063,True
1691,,,,True
1692,,,,True
1693,,,,True
1694,0.041,50.0,0.041,True
1695,,,,True
1696,,,,True
1697,,,,True
1698,0.175,5.0,0.175,True
1699,,,,True
1700,,,,True
1701,,,,True
1702,0.031,50.0,0.031,True
1703,,,,True
1704,,,,True
1705,,,,True
1706,0.056,50.0,0.056,True
1707,,,,True
1708,,,,True
1709,,,,True
1710,0.041,50.0,0.041,True
1711,,,,True
1712,,,,True
1713,,,,True
1714,,,,True
1715,,,,True
1716,,,,True
1717,,,,True
1718,,,,True
1719,,,,True
1720,,,,True
1721,,,,True
1722,,,,True
1723,,,,True
1724,,,,True
1725,,,,True
1726,,,,True
1727,,,,True
1728,,,,True
1729,,,,True
1730,,,,True
1731,,,,True
1732,,,,True
1733,,,,True
1734,,,,True
1735,,,,True
1736,,,,True
1737,,,,True
1738,,,,True
1739,,,,True
1740,,,,True
1741,,,,True
1742,,,,True
1743,,,,True
1744,,,,True
1745,,,,True
1746,,,,True
1747,,,,True
1748,,,,True
1749,,,,True
1750,,,,True
1751,,,,True
1752,,,,True
1753,,,,True
1754,,,,True
1755,,,,True
1756,,,,True
1757,,,,True
1758,,,,True
1759,,,,True
1760,,,,True
1761,,,,True
1762,,,,True
1763,,,,True
1764,,,,True
1765,,,,True
1766,,,,True
1767,,,,True
1768,,,,True
1769,,,,True
1770,,,,True
1771,,,,True
1772,,,,True
1773,,,,True
1774,,,,True
1775,,,,True
1776,,,,True
1777,,,,True
1778,,,,True
1779,,,,True
1780,,,,True
1781,,,,True
1782,,,,True
1783,,,,True
1784,,,,True
1785,,,,True
1786,,,,True
1787,,,,True
1788,,,,True
1789,,,,True
1790,,,,True
1791,,,,True
1792,,,,True
1793,,,,True
1794,,,,True
1795,,,,True
1796,,,,True
1797,,,,True
1798,,,,True
1799,,,,True
1800,,,,True
1801,,,,True
1802,,,,True
1803,,,,True
1804,,,,True
1805,,,,True
1806,,,,True
1807,,,,True
1808,,,,True
1809,,,,True
1810,0.019,50.0,0.019,True
1811,,,,True
1812,,,,True
1813,,,,True
1814,0.065,32.0,0.065,True
1815,,,,True
1816,,,,True
1817,,,,True
1818,0.036,50.0,0.036,True
1819,,,,True
1820,,,,True
1821,,,,True
1822,0.029,50.0,0.029,True
1823,,,,True
1824,,,,True
1825,,,,True
1826,0.034,50.0,0.034,True
1827,,,,True
1828,,,,True
1829,,,,True
1830,0.019,50.0,0.019,True
1831,,,,True
1832,,,,True
1833,,,,True
1834,0.048,50.0,0.048,True
1835,,,,True
1836,,,,True
1837,,,,True
1838,-0.014,50.0,-0.014,True
1839,,,,True
1840,,,,True
1841,,,,True
1842,0.006,50.0,0.006,True
1843,,,,True
1844,,,,True
1845,,,,True
1846,0.069,32.0,0.069,True
1847,,,,True
1848,,,,True
1849,,,,True
1850,0.09,15.0,0.09,True
1851,,,,True
1852,,,,True
1853,,,,True
1854,0.1,15.0,0.1,True
1855,,,,True
1856,,,,True
1857,,,,True
1858,0.04,50.0,0.04,True
1859,,,,True
1860,,,,True
1861,,,,True
1862,0.032,50.0,0.032,True
1863,,,,True
1864,,,,True
1865,,,,True
1866,0.037,50.0,0.037,True
1867,,,,True
1868,,,,True
1869,,,,True
1870,0.016,50.0,0.016,True
1871,,,,True
1872,,,,True
1873,,,,True
1874,0.021,50.0,0.021,True
1875,,,,True
1876,,,,True
1877,,,,True
1878,0.021,50.0,0.021,True
1879,,,,True
1880,,,,True
1881,,,,True
1882,0.017,50.0,0.017,True
1883,,,,True
1884,,,,True
1885,,,,True
1886,-0.008,50.0,-0.008,True
1887,,,,True
1888,,,,True
1889,,,,True
1890,0.026,50.0,0.026,True
1891,,,,True
1892,,,,True
1893,,,,True
1894,0.049,50.0,0.049,True
1895,,,,True
1896,,,,True
1897,,,,True
1898,0.066,32.0,0.066,True
1899,,,,True
1900,,,,True
1901,,,,True
1902,0.03,50.0,0.03,True
1903,,,,True
1904,,,,True
1905,,,,True
1906,0.031,50.0,0.031,True
1907,,,,True
1908,,,,True
1909,,,,True
1910,0.018,50.0,0.018,True
1911,,,,True
1912,,,,True
1913,,,,True
1914,0.002,50.0,0.002,True
1915,,,,True
1916,,,,True
1917,,,,True
1918,0.017,50.0,0.017,True
1919,,,,True
1920,,,,True
1921,,,,True
1922,0.004,50.0,0.004,True
1923,,,,True
1924,,,,True
1925,,,,True
1926,0.166,5.0,0.166,True
1927,,,,True
1928,,,,True
1929,,,,True
1930,0.003,50.0,0.003,True
1931,,,,True
1932,,,,True
1933,,,,True
1934,0.01,50.0,0.01,True
1935,,,,True
1936,,,,True
1937,,,,True
1938,0.029,50.0,0.029,True
1939,,,,True
1940,,,,True
1941,,,,True
1942,0.038,50.0,0.038,True
1943,,,,True
1944,,,,True
1945,,,,True
1946,0.02,50.0,0.02,True
1947,,,,True
1948,,,,True
1949,,,,True
1950,0.011,50.0,0.011,True
1951,,,,True
1952,,,,True
1953,,,,True
1954,0.008,50.0,0.008,True
1955,,,,True
1956,,,,True
1957,,,,True
1958,0.013,50.0,0.013,True
1959,,,,True
1960,,,,True
1961,,,,True
1962,0.029,50.0,0.029,True
1963,,,,True
1964,,,,True
1965,,,,True
1966,0.472,1.0,0.472,True
1967,,,,True
1968,,,,True
1969,,,,True
1970,0.008,50.0,0.008,True
1971,,,,True
1972,,,,True
1973,,,,True
1974,0.021,50.0,0.021,True
1975,,,,True
1976,,,,True
1977,,,,True
1978,,,,True
1979,,,,True
1980,,,,True
1981,,,,True
1982,,,,True
1983,,,,True
1984,,,,True
1985,,,,True
1986,,,,True
1987,,,,True
1988,,,,True
1989,,,,True
1990,,,,True
1991,,,,True
1992,,,,True
1993,,,,True
1994,,,,True
1995,,,,True
1996,,,,True
1997,,,,True
1998,,,,True
1999,,,,True
2000,,,,True
2001,,,,True
2002,,,,True
2003,,,,True
2004,,,,True
2005,,,,True
2006,,,,True
2007,,,,True
2008,,,,True
2009,,,,True
2010,,,,True
2011,,,,True
2012,,,,True
2013,,,,True
2014,,,,True
2015,,,,True
2016,,,,True
2017,,,,True
2018,,,,True
2019,,,,True
2020,,,,True
2021,,,,True
2022,,,,True
2023,,,,True
2024,,,,True
2025,,,,True
2026,,,,True
2027,,,,True
2028,,,,True
2029,,,,True
2030,,,,True
2031,,,,True
2032,,,,True
2033,,,,True
2034,,,,True
2035,,,,True
2036,,,,True
2037,,,,True
2038,,,,True
2039,,,,True
2040,,,,True
2041,,,,True
2042,,,,True
2043,,,,True
2044,,,,True
2045,,,,True
2046,,,,True
2047,,,,True
2048,,,,True
2049,,,,True
2050,,,,True
2051,,,,True
2052,,,,True
2053,,,,True
2054,,,,True
2055,,,,True
2056,,,,True
2057,,,,True
2058,,,,True
2059,,,,True
2060,,,,True
2061,,,,True
2062,0.107,10.0,0.107,True
2063,,,,True
2064,,,,True
2065,,,,True
2066,0.027,50.0,0.027,True
2067,,,,True
2068,,,,True
2069,,,,True
2070,0.033,50.0,0.033,True
2071,,,,True
2072,,,,True
2073,,,,True
2074,0.022,50.0,0.022,True
2075,,,,True
2076,,,,True
2077,,,,True
2078,0.008,50.0,0.008,True
2079,,,,True
2080,,,,True
2081,,,,True
2082,-0.002,50.0,-0.002,True
2083,,,,True
2084,,,,True
2085,,,,True
2086,0.002,50.0,0.002,True
2087,,,,True
2088,,,,True
2089,,,,True
2090,0.017,50.0,0.017,True
2091,,,,True
2092,,,,True
2093,,,,True
2094,0.019,50.0,0.019,True
2095,,,,True
2096,,,,True
2097,,,,True
2098,0.037,50.0,0.037,True
2099,,,,True
2100,,,,True
2101,,,,True
2102,0.029,50.0,0.029,True
2103,,,,True
2104,,,,True
2105,,,,True
2106,0.023,50.0,0.023,True
2107,,,,True
2108,,,,True
2109,,,,True
2110,0.481,1.0,0.481,True
2111,,,,True
2112,,,,True
2113,,,,True
2114,0.019,50.0,0.019,True
2115,,,,True
2116,,,,True
2117,,,,True
2118,0.014,50.0,0.014,True
2119,,,,True
2120,,,,True
2121,,,,True
2122,0.015,50.0,0.015,True
2123,,,,True
2124,,,,True
2125,,,,True
2126,0.024,50.0,0.024,True
2127,,,,True
2128,,,,True
2129,,,,True
2130,0.032,50.0,0.032,True
2131,,,,True
2132,,,,True
2133,,,,True
2134,0.039,50.0,0.039,True
2135,,,,True
2136,,,,True
2137,,,,True
2138,0.012,50.0,0.012,True
2139,,,,True
2140,,,,True
2141,,,,True
2142,-0.002,50.0,-0.002,True
2143,,,,True
2144,,,,True
2145,,,,True
2146,-0.006,50.0,-0.006,True
2147,,,,True
2148,,,,True
2149,,,,True
2150,0.012,50.0,0.012,True
2151,,,,True
2152,,,,True
2153,,,,True
2154,0.021,50.0,0.021,True
2155,,,,True
2156,,,,True
2157,,,,True
2158,0.02,50.0,0.02,True
2159,,,,True
2160,,,,True
2161,,,,True
2162,0.028,50.0,0.028,True
2163,,,,True
2164,,,,True
2165,,,,True
2166,0.028,50.0,0.028,True
2167,,,,True
2168,,,,True
2169,,,,True
2170,0.055,50.0,0.055,True
2171,,,,True
2172,,,,True
2173,,,,True
2174,0.376,1.5,0.376,True
2175,,,,True
2176,,,,True
2177,,,,True
2178,-0.001,50.0,-0.001,True
2179,,,,True
2180,,,,True
2181,,,,True
2182,0.02,50.0,0.02,True
2183,,,,True
2184,,,,True
2185,,,,True
2186,0.025,50.0,0.025,True
2187,,,,True
2188,,,,True
2189,,,,True
2190,0.033,50.0,0.033,True
2191,,,,True
2192,,,,True
2193,,,,True
2194,0.014,50.0,0.014,True
2195,,,,True
2196,,,,True
2197,,,,True
2198,0.001,50.0,0.001,True
2199,,,,True
2200,,,,True
2201,,,,True
2202,-0.006,50.0,-0.006,True
2203,,,,True
2204,,,,True
2205,,,,True
2206,0.001,50.0,0.001,True
2207,,,,True
2208,,,,True
2209,,,,True
2210,0.009,50.0,0.009,True
2211,,,,True
2212,,,,True
2213,,,,True
2214,0.016,50.0,0.016,True
2215,,,,True
2216,,,,True
2217,,,,True
2218,0.009,50.0,0.009,True
2219,,,,True
2220,,,,True
2221,,,,True
2222,0.018,50.0,0.018,True
2223,,,,True
2224,,,,True
2225,,,,True
2226,0.078,20.0,0.078,True
2227,,,,True
2228,,,,True
2229,,,,True
2230,0.03,50.0,0.03,True
2231,,,,True
2232,,,,True
2233,,,,True
2234,0.102,15.0,0.102,True
2235,,,,True
2236,,,,True
2237,,,,True
2238,0.001,50.0,0.001,True
2239,,,,True
2240,,,,True
2241,,,,True
2242,0.054,50.0,0.054,True
2243,,,,True
2244,,,,True
2245,,,,True
2246,0.018,50.0,0.018,True
2247,,,,True
2248,,,,True
2249,,,,True
2250,0.013,50.0,0.013,True
2251,,,,True
2252,,,,True
2253,,,,True
2254,0.006,50.0,0.006,True
2255,,,,True
2256,,,,True
2257,,,,True
2258,0.009,50.0,0.009,True
2259,,,,True
2260,,,,True
2261,,,,True
2262,0.011,50.0,0.011,True
2263,,,,True
2264,,,,True
2265,,,,True
2266,0.015,50.0,0.015,True
2267,,,,True
2268,,,,True
2269,,,,True
2270,0.016,50.0,0.016,True
2271,,,,True
2272,,,,True
2273,,,,True
2274,0.01,50.0,0.01,True
2275,,,,True
2276,,,,True
2277,,,,True
2278,0.046,50.0,0.046,True
2279,,,,True
2280,,,,True
2281,,,,True
2282,0.059,50.0,0.059,True
2283,,,,True
2284,,,,True
2285,,,,True
2286,0.021,50.0,0.021,True
2287,,,,True
2288,,,,True
2289,,,,True
2290,0.169,5.0,0.169,True
2291,,,,True
2292,,,,True
2293,,,,True
2294,,,,True
2295,,,,True
2296,,,,True
2297,,,,True
2298,,,,True
2299,,,,True
2300,,,,True
2301,,,,True
2302,,,,True
2303,,,,True
2304,,,,True
2305,,,,True
2306,,,,True
2307,,,,True
2308,,,,True
2309,,,,True
2310,,,,True
2311,,,,True
2312,,,,True
2313,,,,True
2314,,,,True
2315,,,,True
2316,,,,True
2317,,,,True
2318,,,,True
2319,,,,True
2320,,,,True
2321,,,,True
2322,,,,True
2323,,,,True
2324,,,,True
2325,,,,True
2326,,,,True
2327,,,,True
2328,,,,True
2329,,,,True
2330,,,,True
2331,,,,True
2332,,,,True
2333,,,,True
2334,,,,True
2335,,,,True
2336,,,,True
2337,,,,True
2338,,,,True
2339,,,,True
2340,,,,True
2341,,,,True
2342,,,,True
2343,,,,True
2344,,,,True
2345,,,,True
2346,,,,True
2347,,,,True
2348,,,,True
2349,,,,True
2350,,,,True
2351,,,,True
2352,,,,True
2353,,,,True
2354,,,,True
2355,,,,True
2356,,,,True
2357,,,,True
2358,,,,True
2359,,,,True
2360,,,,True
2361,,,,True
2362,,,,True
2363,,,,True
2364,,,,True
2365,,,,True
2366,,,,True
2367,,,,True
2368,,,,True
2369,,,,True
2370,,,,True
2371,,,,True
2372,,,,True
2373,,,,True
2374,,,,True
2375,,,,True
2376,,,,True
2377,,,,True
2378,,,,True
2379,,,,True
2380,,,,True
2381,,,,True
2382,,,,True
2383,,,,True
2384,,,,True
2385,,,,True
2386,,,,True
2387,,,,True
2388,,,,True
2389,,,,True
2390,,,,True
2391,,,,True
2392,,,,True
2393,,,,True
2394,,,,True
2395,,,,True
2396,,,,True
2397,,,,True
2398,,,,True
2399,,,,True
2400,,,,True
2401,,,,True
2402,,,,True
2403,,,,True
2404,,,,True
2405,,,,True
2406,,,,True
2407,,,,True
2408,,,,True
2409,,,,True
2410,,,,True
2411,,,,True
2412,,,,True
2413,,,,True
2414,,,,True
2415,,,,True
2416,,,,True
2417,,,,True
2418,,,,True
2419,,,,True
2420,,,,True
2421,,,,True
2422,,,,True
2423,,,,True
2424,,,,True
2425,,,,True
2426,0.051,50.0,0.051,True
2427,,,,True
2428,,,,True
2429,,,,True
2430,0.024,50.0,0.024,True
2431,,,,True
2432,,,,True
2433,,,,True
2434,0.024,50.0,0.024,True
2435,,,,True
2436,,,,True
2437,,,,True
2438,0.029,50.0,0.029,True
2439,,,,True
2440,,,,True
2441,,,,True
2442,-0.006,50.0,-0.006,True
2443,,,,True
2444,,,,True
2445,,,,True
2446,0.017,50.0,0.017,True
2447,,,,True
2448,,,,True
2449,,,,True
2450,0.02,50.0,0.02,True
2451,,,,True
2452,,,,True
2453,,,,True
2454,0.373,1.5,0.373,True
2455,,,,True
2456,,,,True
2457,,,,True
2458,0.042,50.0,0.042,True
2459,,,,True
2460,,,,True
2461,,,,True
2462,0.045,50.0,0.045,True
2463,,,,True
2464,,,,True
2465,,,,True
2466,0.009,50.0,0.009,True
2467,,,,True
2468,,,,True
2469,,,,True
2470,0.033,50.0,0.033,True
2471,,,,True
2472,,,,True
2473,,,,True
2474,0.013,50.0,0.013,True
2475,,,,True
2476,,,,True
2477,,,,True
2478,0.044,50.0,0.044,True
2479,,,,True
2480,,,,True
2481,,,,True
2482,0.029,50.0,0.029,True
2483,,,,True
2484,,,,True
2485,,,,True
2486,0.023,50.0,0.023,True
2487,,,,True
2488,,,,True
2489,,,,True
2490,0.059,50.0,0.059,True
2491,,,,True
2492,,,,True
2493,,,,True
2494,-0.002,50.0,-0.002,True
2495,,,,True
2496,,,,True
2497,,,,True
2498,-0.012,50.0,-0.012,True
2499,,,,True
2500,,,,True
2501,,,,True
2502,0.02,50.0,0.02,True
2503,,,,True
2504,,,,True
2505,,,,True
2506,0.082,20.0,0.082,True
2507,,,,True
2508,,,,True
2509,,,,True
2510,0.084,20.0,0.084,True
2511,,,,True
2512,,,,True
2513,,,,True
2514,0.034,50.0,0.034,True
2515,,,,True
2516,,,,True
2517,,,,True
2518,0.032,50.0,0.032,True
2519,,,,True
2520,,,,True
2521,,,,True
2522,0.021,50.0,0.021,True
2523,,,,True
2524,,,,True
2525,,,,True
2526,0.011,50.0,0.011,True
2527,,,,True
2528,,,,True
2529,,,,True
2530,0.026,50.0,0.026,True
2531,,,,True
2532,,,,True
2533,,,,True
2534,0.023,50.0,0.023,True
2535,,,,True
2536,,,,True
2537,,,,True
2538,0.042,50.0,0.042,True
2539,,,,True
2540,,,,True
2541,,,,True
2542,0.026,50.0,0.026,True
2543,,,,True
2544,,,,True
2545,,,,True
2546,-0.01,50.0,-0.01,True
2547,,,,True
2548,,,,True
2549,,,,True
2550,-0.007,50.0,-0.007,True
2551,,,,True
2552,,,,True
2553,,,,True
2554,0.05,50.0,0.05,True
2555,,,,True
2556,,,,True
2557,,,,True
2558,0.021,50.0,0.021,True
2559,,,,True
2560,,,,True
2561,,,,True
2562,0.097,15.0,0.097,True
2563,,,,True
2564,,,,True
2565,,,,True
2566,0.018,50.0,0.018,True
2567,,,,True
2568,,,,True
2569,,,,True
2570,0.052,50.0,0.052,True
2571,,,,True
2572,,,,True
2573,,,,True
2574,0.011,50.0,0.011,True
2575,,,,True
2576,,,,True
2577,,,,True
2578,0.018,50.0,0.018,True
2579,,,,True
2580,,,,True
2581,,,,True
2582,0.059,50.0,0.059,True
2583,,,,True
2584,,,,True
2585,,,,True
2586,0.037,50.0,0.037,True
2587,,,,True
2588,,,,True
2589,,,,True
2590,0.021,50.0,0.021,True
2591,,,,True
2592,,,,True
2593,,,,True
2594,0.004,50.0,0.004,True
2595,,,,True
2596,,,,True
2597,,,,True
2598,0.018,50.0,0.018,True
2599,,,,True
2600,,,,True
2601,,,,True
2602,0.029,50.0,0.029,True
2603,,,,True
2604,,,,True
2605,,,,True
2606,0.017,50.0,0.017,True
2607,,,,True
2608,,,,True
2609,,,,True
2610,0.043,50.0,0.043,True
2611,,,,True
2612,,,,True
2613,,,,True
2614,0.041,50.0,0.041,True
2615,,,,True
2616,,,,True
2617,,,,True
2618,0.039,50.0,0.039,True
2619,,,,True
2620,,,,True
2621,,,,True
2622,0.028,50.0,0.028,True
2623,,,,True
2624,,,,True
2625,,,,True
2626,,,,True
2627,,,,True
2628,,,,True
2629,,,,True
2630,,,,True
2631,,,,True
2632,,,,True
2633,,,,True
2634,,,,True
2635,,,,True
2636,,,,True
2637,,,,True
2638,,,,True
2639,,,,True
2640,,,,True
2641,,,,True
2642,,,,True
2643,,,,True
2644,,,,True
2645,,,,True
2646,,,,True
2647,,,,True
2648,,,,True
2649,,,,True
2650,,,,True
2651,,,,True
2652,,,,True
2653,,,,True
2654,,,,True
2655,,,,True
2656,,,,True
2657,,,,True
2658,,,,True
2659,,,,True
2660,,,,True
2661,,,,True
2662,,,,True
2663,,,,True
2664,,,,True
2665,,,,True
2666,,,,True
2667,,,,True
2668,,,,True
2669,,,,True
2670,,,,True
2671,,,,True
2672,,,,True
2673,,,,True
2674,,,,True
2675,,,,True
2676,,,,True
2677,,,,True
2678,,,,True
2679,,,,True
2680,,,,True
2681,,,,True
2682,,,,True
2683,,,,True
2684,,,,True
2685,,,,True
2686,,,,True
2687,,,,True
2688,,,,True
2689,,,,True
2690,,,,True
2691,,,,True
2692,,,,True
2693,,,,True
2694,,,,True
2695,,,,True
2696,,,,True
2697,,,,True
2698,,,,True
2699,,,,True
2700,,,,True
2701,,,,True
2702,,,,True
2703,,,,True
2704,,,,True
2705,,,,True
2706,,,,True
2707,,,,True
2708,,,,True
2709,,,,True
2710,,,,True
2711,,,,True
2712,,,,True
2713,,,,True
2714,,,,True
2715,,,,True
2716,,,,True
2717,,,,True
2718,,,,True
2719,,,,True
2720,,,,True
2721,,,,True
2722,,,,True
2723,,,,True
2724,,,,True
2725,,,,True
2726,,,,True
2727,,,,True
2728,,,,True
2729,,,,True
2730,,,,True
2731,,,,True
2732,,,,True
2733,,,,True
2734,0.058,50.0,0.058,True
2735,,,,True
2736,,,,True
2737,,,,True
2738,0.053,50.0,0.053,True
2739,,,,True
2740,,,,True
2741,,,,True
2742,0.028,50.0,0.028,True
2743,,,,True
2744,,,,True
2745,,,,True
2746,0.001,50.0,0.001,True
2747,,,,True
2748,,,,True
2749,,,,True
2750,0.004,50.0,0.004,True
2751,,,,True
2752,,,,True
2753,,,,True
2754,0.027,50.0,0.027,True
2755,,,,True
2756,,,,True
2757,,,,True
2758,0.048,50.0,0.048,True
2759,,,,True
2760,,,,True
2761,,,,True
2762,0.072,32.0,0.072,True
2763,,,,True
2764,,,,True
2765,,,,True
2766,0.088,15.0,0.088,True
2767,,,,True
2768,,,,True
2769,,,,True
2770,0.159,5.0,0.159,True
2771,,,,True
2772,,,,True
2773,,,,True
2774,0.067,32.0,0.067,True
2775,,,,True
2776,,,,True
2777,,,,True
2778,0.044,50.0,0.044,True
2779,,,,True
2780,,,,True
2781,,,,True
2782,0.025,50.0,0.025,True
2783,,,,True
2784,,,,True
2785,,,,True
2786,0.036,50.0,0.036,True
2787,,,,True
2788,,,,True
2789,,,,True
2790,0.092,15.0,0.092,True
2791,,,,True
2792,,,,True
2793,,,,True
2794,0.015,50.0,0.015,True
2795,,,,True
2796,,,,True
2797,,,,True
2798,0.036,50.0,0.036,True
2799,,,,True
2800,,,,True
2801,,,,True
2802,0.005,50.0,0.005,True
2803,,,,True
2804,,,,True
2805,,,,True
2806,0.011,50.0,0.011,True
2807,,,,True
2808,,,,True
2809,,,,True
2810,0.026,50.0,0.026,True
2811,,,,True
2812,,,,True
2813,,,,True
2814,0.064,32.0,0.064,True
2815,,,,True
2816,,,,True
2817,,,,True
2818,0.102,15.0,0.102,True
2819,,,,True
2820,,,,True
2821,,,,True
2822,0.053,50.0,0.053,True
2823,,,,True
2824,,,,True
2825,,,,True
2826,0.683,0.2,0.683,True
2827,,,,True
2828,,,,True
2829,,,,True
2830,0.04,50.0,0.04,True
2831,,,,True
2832,,,,True
2833,,,,True
2834,0.039,50.0,0.039,True
2835,,,,True
2836,,,,True
2837,,,,True
2838,0.028,50.0,0.028,True
2839,,,,True
2840,,,,True
2841,,,,True
2842,0.022,50.0,0.022,True
2843,,,,True
2844,,,,True
2845,,,,True
2846,0.009,50.0,0.009,True
2847,,,,True
2848,,,,True
2849,,,,True
2850,0.028,50.0,0.028,True
2851,,,,True
2852,,,,True
2853,,,,True
2854,0.009,50.0,0.009,True
2855,,,,True
2856,,,,True
2857,,,,True
2858,0.01,50.0,0.01,True
2859,,,,True
2860,,,,True
2861,,,,True
2862,0.031,50.0,0.031,True
2863,,,,True
2864,,,,True
2865,,,,True
2866,0.089,15.0,0.089,True
2867,,,,True
2868,,,,True
2869,,,,True
2870,0.058,50.0,0.058,True
2871,,,,True
2872,,,,True
2873,,,,True
2874,0.124,8.0,0.124,True
2875,,,,True
2876,,,,True
2877,,,,True
2878,0.154,5.0,0.154,True
2879,,,,True
2880,,,,True
2881,,,,True
2882,0.024,50.0,0.024,True
2883,,,,True
2884,,,,True
2885,,,,True
2886,0.033,50.0,0.033,True
2887,,,,True
2888,,,,True
2889,,,,True
2890,0.032,50.0,0.032,True
2891,,,,True
2892,,,,True
2893,,,,True
2894,0.022,50.0,0.022,True
2895,,,,True
2896,,,,True
2897,,,,True
2898,0.057,50.0,0.057,True
2899,,,,True
2900,,,,True
2901,,,,True
2902,0.017,50.0,0.017,True
2903,,,,True
2904,,,,True
2905,,,,True
2906,0.025,50.0,0.025,True
