isic_id,split
ISIC_6200688,train
ISIC_2523922,train
ISIC_5388245,train
ISIC_6850613,train
ISIC_6466611,train
ISIC_7288186,train
ISIC_0771051,train
ISIC_8294905,train
ISIC_7024619,train
ISIC_9270418,train
ISIC_7168543,train
ISIC_5958246,train
ISIC_8389361,train
ISIC_5518805,train
ISIC_9776242,train
ISIC_3123099,train
ISIC_5194874,train
ISIC_1229366,train
ISIC_0675972,train
ISIC_0793465,train
ISIC_8847050,train
ISIC_1404780,train
ISIC_9437584,train
ISIC_5526503,train
ISIC_6428021,train
ISIC_8203027,train
ISIC_8984990,train
ISIC_4610868,train
ISIC_4190569,train
ISIC_9828463,train
ISIC_3026660,train
ISIC_7785457,train
ISIC_2295101,train
ISIC_3524193,train
ISIC_2912335,train
ISIC_8525786,train
ISIC_8247802,train
ISIC_3926929,train
ISIC_7844825,train
ISIC_5732730,train
ISIC_7369258,train
ISIC_3259494,train
ISIC_3943097,train
ISIC_5099569,train
ISIC_5618035,train
ISIC_5029146,train
ISIC_2250133,train
ISIC_3831535,train
ISIC_4826037,train
ISIC_8146574,train
ISIC_8054990,train
ISIC_9893310,train
ISIC_6834297,train
ISIC_4738636,train
ISIC_8651053,train
ISIC_2945640,train
ISIC_5634353,train
ISIC_4349724,train
ISIC_8563737,train
ISIC_9099188,train
ISIC_4201406,train
ISIC_4046640,train
ISIC_9101501,train
ISIC_2461930,train
ISIC_3864414,train
ISIC_9748173,train
ISIC_3632419,train
ISIC_7853799,train
ISIC_2027733,train
ISIC_5240035,train
ISIC_6386485,train
ISIC_5332107,train
ISIC_0513207,train
ISIC_6577388,train
ISIC_3644314,train
ISIC_0357043,train
ISIC_0368894,train
ISIC_8020098,train
ISIC_8716235,train
ISIC_8816871,train
ISIC_4909154,train
ISIC_9124733,train
ISIC_5644673,train
ISIC_0892089,train
ISIC_2968871,train
ISIC_0806138,train
ISIC_8927431,train
ISIC_7570834,train
ISIC_0360822,train
ISIC_0924302,train
ISIC_9080990,train
ISIC_6896795,train
ISIC_4816726,train
ISIC_4090494,train
ISIC_1532469,train
ISIC_7492682,train
ISIC_2151856,train
ISIC_0536104,train
ISIC_5611049,train
ISIC_1349234,train
ISIC_3724089,train
ISIC_6645328,train
ISIC_4231732,train
ISIC_9886540,train
ISIC_7692948,train
ISIC_8695278,train
ISIC_3117368,train
ISIC_4456117,train
ISIC_1355907,train
ISIC_0829433,train
ISIC_3645139,train
ISIC_0613457,train
ISIC_5238910,train
ISIC_5470594,train
ISIC_0918078,train
ISIC_1253292,train
ISIC_3051892,train
ISIC_4024141,train
ISIC_6145261,train
ISIC_9054920,train
ISIC_5779294,train
ISIC_7897925,train
ISIC_7460887,train
ISIC_9516170,train
ISIC_7313390,train
ISIC_2735051,train
ISIC_4459125,train
ISIC_0171983,train
ISIC_7138726,train
ISIC_2936321,train
ISIC_5813427,train
ISIC_7413098,train
ISIC_3038950,train
ISIC_8451130,train
ISIC_1261939,train
ISIC_9494744,train
ISIC_4502443,train
ISIC_1690665,train
ISIC_9311623,train
ISIC_4747355,train
ISIC_7177998,train
ISIC_6586052,train
ISIC_2841630,train
ISIC_7219333,train
ISIC_1149469,train
ISIC_2702938,train
ISIC_3926019,train
ISIC_3100541,train
ISIC_5001123,train
ISIC_7621283,train
ISIC_5840341,train
ISIC_3801938,train
ISIC_4547887,train
ISIC_1685333,train
ISIC_5263581,train
ISIC_5539701,train
ISIC_1857051,train
ISIC_7179067,train
ISIC_3679271,train
ISIC_4524900,train
ISIC_3458173,train
ISIC_2662187,train
ISIC_8213912,train
ISIC_0219493,train
ISIC_0716674,train
ISIC_8483382,train
ISIC_9791133,train
ISIC_1887093,train
ISIC_8524333,train
ISIC_0643659,train
ISIC_2652502,train
ISIC_8666446,train
ISIC_9764868,train
ISIC_2793903,train
ISIC_8222134,train
ISIC_2607010,train
ISIC_9797137,train
ISIC_0202259,train
ISIC_4851366,train
ISIC_9906218,train
ISIC_6440050,train
ISIC_2618635,train
ISIC_5571436,train
ISIC_9982953,train
ISIC_7844482,train
ISIC_3162794,train
ISIC_6324832,train
ISIC_8142461,train
ISIC_9877843,train
ISIC_3079355,train
ISIC_2718684,train
ISIC_0229600,train
ISIC_1639343,train
ISIC_4954282,train
ISIC_6368084,train
ISIC_2159982,train
ISIC_1666840,train
ISIC_1988777,train
ISIC_5527572,train
ISIC_7645190,train
ISIC_2149858,train
ISIC_9675804,train
ISIC_0832676,train
ISIC_2898108,train
ISIC_7959669,train
ISIC_9588065,train
ISIC_4589707,train
ISIC_5990428,train
ISIC_6476351,train
ISIC_9856271,train
ISIC_4411874,train
ISIC_5959795,train
ISIC_8820586,train
ISIC_7430481,train
ISIC_7189073,train
ISIC_9538004,train
ISIC_9886402,train
ISIC_0584461,train
ISIC_1177505,train
ISIC_9734174,train
ISIC_7519841,train
ISIC_2730948,train
ISIC_4800479,train
ISIC_1491993,train
ISIC_6674653,train
ISIC_2673871,train
ISIC_9459936,train
ISIC_1023339,train
ISIC_6333067,train
ISIC_9652226,train
ISIC_9831378,train
ISIC_1166337,train
ISIC_7515794,train
ISIC_8928041,train
ISIC_7296463,train
ISIC_9491531,train
ISIC_8883212,train
ISIC_4402731,train
ISIC_1346688,train
ISIC_4319945,train
ISIC_5983581,train
ISIC_5497526,train
ISIC_8855901,train
ISIC_0155575,train
ISIC_0163765,train
ISIC_7196249,train
ISIC_1091280,train
ISIC_5431995,train
ISIC_6437637,train
ISIC_2706427,train
ISIC_0384407,train
ISIC_6557194,train
ISIC_5889790,train
ISIC_3435596,train
ISIC_4585501,train
ISIC_2384356,train
ISIC_2178689,train
ISIC_6455034,train
ISIC_4596231,train
ISIC_4417054,train
ISIC_6353336,train
ISIC_2470795,train
ISIC_9004995,train
ISIC_8989654,train
ISIC_0282422,train
ISIC_1198405,train
ISIC_8528824,train
ISIC_7147713,train
ISIC_0872409,train
ISIC_4838394,train
ISIC_9682376,train
ISIC_4400140,train
ISIC_2399890,train
ISIC_0710064,train
ISIC_2129226,train
ISIC_4075315,train
ISIC_5055930,train
ISIC_6552884,train
ISIC_7150493,train
ISIC_1978228,train
ISIC_5410481,train
ISIC_2452931,train
ISIC_8017569,train
ISIC_9068053,train
ISIC_8089369,train
ISIC_3394796,train
ISIC_0987042,train
ISIC_2401705,train
ISIC_4958861,train
ISIC_3377282,train
ISIC_8535943,train
ISIC_9728431,train
ISIC_3500137,train
ISIC_7574101,train
ISIC_7079349,train
ISIC_6333926,train
ISIC_8521610,train
ISIC_6411004,train
ISIC_2234023,train
ISIC_4535920,train
ISIC_4295092,train
ISIC_9435742,train
ISIC_9469650,train
ISIC_0760281,train
ISIC_5060576,train
ISIC_4745037,train
ISIC_5941272,train
ISIC_2798950,train
ISIC_7763345,train
ISIC_9672236,train
ISIC_4552035,train
ISIC_0760740,train
ISIC_4045781,train
ISIC_0522076,train
ISIC_2401734,train
ISIC_0694188,train
ISIC_4767345,train
ISIC_8292532,train
ISIC_5508953,train
ISIC_6487069,train
ISIC_4198902,train
ISIC_1414967,train
ISIC_5189783,train
ISIC_2361734,train
ISIC_6876281,train
ISIC_7614221,train
ISIC_8952567,train
ISIC_5972490,train
ISIC_4788195,train
ISIC_9196424,train
ISIC_6367773,train
ISIC_4703171,train
ISIC_0711360,train
ISIC_9103422,train
ISIC_7934218,train
ISIC_5789052,train
ISIC_7173850,train
ISIC_3599125,train
ISIC_9324486,train
ISIC_6473741,train
ISIC_7949603,train
ISIC_8141348,train
ISIC_8626005,train
ISIC_1807638,train
ISIC_7025303,train
ISIC_1086902,train
ISIC_5200993,train
ISIC_1224295,train
ISIC_8209221,train
ISIC_7912104,train
ISIC_1288751,train
ISIC_8026814,train
ISIC_9698575,train
ISIC_5790458,train
ISIC_1268027,train
ISIC_1051595,train
ISIC_7365615,train
ISIC_3399306,train
ISIC_7761691,train
ISIC_4182102,train
ISIC_1479729,train
ISIC_0873358,train
ISIC_5546488,train
ISIC_6623061,train
ISIC_1136902,train
ISIC_0370932,train
ISIC_9617855,train
ISIC_3486658,train
ISIC_6620273,train
ISIC_4371865,train
ISIC_8914978,train
ISIC_6965441,train
ISIC_7449219,train
ISIC_2093167,train
ISIC_5442452,train
ISIC_6767569,train
ISIC_3095600,train
ISIC_7129666,train
ISIC_4652186,train
ISIC_4419280,train
ISIC_4007911,train
ISIC_2687641,train
ISIC_9424706,train
ISIC_1411384,train
ISIC_7437920,train
ISIC_8531541,train
ISIC_3713293,train
ISIC_5229249,train
ISIC_2803072,train
ISIC_8635849,train
ISIC_4579531,train
ISIC_3412216,train
ISIC_1197584,train
ISIC_5171439,train
ISIC_3039880,train
ISIC_6852313,train
ISIC_6763196,train
ISIC_3591045,train
ISIC_0154253,train
ISIC_1706912,train
ISIC_5885837,train
ISIC_4299328,train
ISIC_3244652,train
ISIC_3058615,train
ISIC_0434532,train
ISIC_4451966,train
ISIC_7648129,train
ISIC_1020569,train
ISIC_4944690,train
ISIC_0378118,train
ISIC_3990032,train
ISIC_4764654,train
ISIC_6381785,train
ISIC_3846648,train
ISIC_0424784,train
ISIC_1794249,train
ISIC_9142818,train
ISIC_8389839,train
ISIC_1151269,train
ISIC_6434878,train
ISIC_7642935,train
ISIC_2246315,train
ISIC_3766399,train
ISIC_0438136,train
ISIC_3850432,train
ISIC_9649863,train
ISIC_4229849,train
ISIC_9047209,train
ISIC_9569891,train
ISIC_9057417,train
ISIC_3952660,train
ISIC_2619603,train
ISIC_2098331,train
ISIC_7918717,train
ISIC_3316641,train
ISIC_9590727,train
ISIC_1112205,train
ISIC_1156392,train
ISIC_9426406,train
ISIC_9573024,train
ISIC_6539326,train
ISIC_4377893,train
ISIC_4965459,train
ISIC_8036804,train
ISIC_8011118,train
ISIC_9378782,train
ISIC_7351958,train
ISIC_3237557,train
ISIC_4784925,train
ISIC_3472455,train
ISIC_6617749,train
ISIC_8010862,train
ISIC_6154680,train
ISIC_6005775,train
ISIC_0479264,train
ISIC_6606131,train
ISIC_8060717,train
ISIC_8508985,train
ISIC_9302863,train
ISIC_1725541,train
ISIC_6501071,train
ISIC_1859923,train
ISIC_7605547,train
ISIC_8978290,train
ISIC_9464116,train
ISIC_4311436,train
ISIC_6052437,train
ISIC_8970431,train
ISIC_1951928,train
ISIC_6994149,train
ISIC_9022213,train
ISIC_4727937,train
ISIC_7449104,train
ISIC_6988438,train
ISIC_0979974,train
ISIC_7044527,train
ISIC_1185894,train
ISIC_5761232,train
ISIC_5497457,train
ISIC_4580926,train
ISIC_4429406,train
ISIC_4785487,train
ISIC_7142856,train
ISIC_4842241,train
ISIC_2339423,train
ISIC_1550349,train
ISIC_3686800,train
ISIC_5208232,train
ISIC_4998816,train
ISIC_4826449,train
ISIC_8325872,train
ISIC_1287050,train
ISIC_7004652,train
ISIC_3609379,train
ISIC_8928069,train
ISIC_7236842,train
ISIC_7963451,train
ISIC_4524431,train
ISIC_5675123,train
ISIC_3256887,train
ISIC_9790808,train
ISIC_9559293,train
ISIC_5416646,train
ISIC_1546653,train
ISIC_6617618,train
ISIC_8591425,train
ISIC_5598741,train
ISIC_8492070,train
ISIC_7180332,train
ISIC_4482522,train
ISIC_2466236,train
ISIC_2306793,train
ISIC_3595918,train
ISIC_7472736,train
ISIC_1784340,train
ISIC_4462876,train
ISIC_7642591,train
ISIC_3420574,train
ISIC_5887436,train
ISIC_0617767,train
ISIC_6516710,train
ISIC_5302286,train
ISIC_4906026,train
ISIC_4719332,train
ISIC_5309726,train
ISIC_7881514,train
ISIC_2789145,train
ISIC_7956417,train
ISIC_7609643,train
ISIC_7124766,train
ISIC_6991664,train
ISIC_0278130,train
ISIC_4787698,train
ISIC_2314289,train
ISIC_5032060,train
ISIC_2427137,train
ISIC_6657600,train
ISIC_8825295,train
ISIC_2000240,train
ISIC_5163976,train
ISIC_5573733,train
ISIC_5582962,train
ISIC_9187876,train
ISIC_8479278,train
ISIC_1929937,train
ISIC_3981621,train
ISIC_1750064,train
ISIC_1227931,train
ISIC_3594451,train
ISIC_5717433,train
ISIC_8431949,train
ISIC_1583673,train
ISIC_1276037,train
ISIC_3183548,train
ISIC_2961666,train
ISIC_9767883,train
ISIC_3259144,train
ISIC_6824842,train
ISIC_9252800,train
ISIC_1263585,train
ISIC_6475034,train
ISIC_6434210,train
ISIC_1476176,train
ISIC_2502584,train
ISIC_4654225,train
ISIC_6417769,train
ISIC_3974981,train
ISIC_3169340,train
ISIC_9174412,train
ISIC_4611145,train
ISIC_8629489,train
ISIC_5837013,train
ISIC_6400502,train
ISIC_9294593,train
ISIC_9995140,train
ISIC_3269863,train
ISIC_5660325,train
ISIC_2162118,train
ISIC_6330808,train
ISIC_6507640,train
ISIC_2217550,train
ISIC_5900953,train
ISIC_5707761,train
ISIC_1962061,train
ISIC_5782350,train
ISIC_4386659,train
ISIC_5694698,train
ISIC_0845105,train
ISIC_5684012,train
ISIC_2832203,train
ISIC_1560272,train
ISIC_3630538,train
ISIC_3655188,train
ISIC_0776189,train
ISIC_8354138,train
ISIC_5895572,train
ISIC_6498634,train
ISIC_7426927,train
ISIC_2487061,train
ISIC_9390275,train
ISIC_6595672,train
ISIC_6162609,train
ISIC_6941133,train
ISIC_4271489,train
ISIC_1162576,train
ISIC_9044329,train
ISIC_3717769,train
ISIC_2807429,train
ISIC_0164329,train
ISIC_5566928,train
ISIC_6096977,train
ISIC_8416055,train
ISIC_4563766,train
ISIC_5628322,train
ISIC_0236261,train
ISIC_8428038,train
ISIC_8655308,train
ISIC_8704668,train
ISIC_0718436,train
ISIC_9958613,train
ISIC_7311296,train
ISIC_0800882,train
ISIC_3837423,train
ISIC_6110788,train
ISIC_2319601,train
ISIC_7460562,train
ISIC_1753360,train
ISIC_1006874,train
ISIC_9694911,train
ISIC_5796890,train
ISIC_1546958,train
ISIC_0308888,train
ISIC_1452314,train
ISIC_9137573,train
ISIC_3198078,train
ISIC_4763007,train
ISIC_7991159,train
ISIC_5874357,train
ISIC_0199494,train
ISIC_7622520,train
ISIC_3687799,train
ISIC_4340509,train
ISIC_6147712,train
ISIC_3016696,train
ISIC_2344766,train
ISIC_5221422,train
ISIC_6430210,train
ISIC_4796032,train
ISIC_0678299,train
ISIC_3058625,train
ISIC_9688617,train
ISIC_8378094,train
ISIC_9276479,train
ISIC_5032047,train
ISIC_8898552,train
ISIC_8141210,train
ISIC_8156675,train
ISIC_9267639,train
ISIC_8446988,train
ISIC_8902976,train
ISIC_2637608,train
ISIC_8374044,train
ISIC_8676418,train
ISIC_2096695,train
ISIC_8880482,train
ISIC_0403458,train
ISIC_8965285,train
ISIC_4489625,train
ISIC_0604088,train
ISIC_5210016,train
ISIC_6246519,train
ISIC_7318810,train
ISIC_7242312,train
ISIC_5451400,train
ISIC_6673669,train
ISIC_6400279,train
ISIC_2127820,train
ISIC_5999002,train
ISIC_2203635,train
ISIC_8067119,train
ISIC_3649113,train
ISIC_6399923,train
ISIC_7744262,train
ISIC_7139532,train
ISIC_7937491,train
ISIC_5883407,train
ISIC_2708737,train
ISIC_0826998,train
ISIC_6933509,train
ISIC_8842295,train
ISIC_3903748,train
ISIC_9776608,train
ISIC_9981925,train
ISIC_7587006,train
ISIC_2389688,train
ISIC_1894741,train
ISIC_7266940,train
ISIC_4537893,train
ISIC_4964586,train
ISIC_1968712,train
ISIC_5567663,train
ISIC_5313563,train
ISIC_0764189,train
ISIC_6148533,train
ISIC_4614129,train
ISIC_6140335,train
ISIC_1020968,train
ISIC_9714346,train
ISIC_9345294,train
ISIC_5259518,train
ISIC_4603054,train
ISIC_4363557,train
ISIC_8572337,train
ISIC_8984777,train
ISIC_0553509,train
ISIC_0937257,train
ISIC_5165620,train
ISIC_1919196,train
ISIC_4732584,train
ISIC_5819133,train
ISIC_4100695,train
ISIC_6104053,train
ISIC_4278330,train
ISIC_0772833,train
ISIC_8153953,train
ISIC_3981826,train
ISIC_8022775,train
ISIC_7533983,train
ISIC_3302044,train
ISIC_8483799,train
ISIC_6617840,train
ISIC_2157951,train
ISIC_9203070,train
ISIC_2134753,train
ISIC_3446357,train
ISIC_3557706,train
ISIC_4712429,train
ISIC_9685500,train
ISIC_6381203,train
ISIC_7901797,train
ISIC_0651379,train
ISIC_2746860,train
ISIC_6204417,train
ISIC_6326406,train
ISIC_5934239,train
ISIC_6471878,train
ISIC_5851248,train
ISIC_7927525,train
ISIC_1162288,train
ISIC_3733131,train
ISIC_2518266,train
ISIC_7681490,train
ISIC_0239949,train
ISIC_9343976,train
ISIC_8180062,train
ISIC_9709922,train
ISIC_6471212,train
ISIC_3764112,train
ISIC_2565986,train
ISIC_3115220,train
ISIC_5110133,train
ISIC_0155173,train
ISIC_5225090,train
ISIC_4699072,train
ISIC_5544367,train
ISIC_2587671,train
ISIC_2861803,train
ISIC_4563442,train
ISIC_7970026,train
ISIC_2993530,train
ISIC_3163216,train
ISIC_3586461,train
ISIC_2784664,train
ISIC_9471156,train
ISIC_6250703,train
ISIC_8307332,train
ISIC_2274871,train
ISIC_3930633,train
ISIC_3608577,train
ISIC_1952298,train
ISIC_3886701,train
ISIC_9467322,train
ISIC_4854794,train
ISIC_0249269,train
ISIC_6078205,train
ISIC_1276130,train
ISIC_8961105,train
ISIC_0341262,train
ISIC_4710645,train
ISIC_7315620,train
ISIC_6223989,train
ISIC_2222264,train
ISIC_2235566,train
ISIC_8855790,train
ISIC_8329627,train
ISIC_8299533,train
ISIC_7220105,train
ISIC_1321427,train
ISIC_5889246,train
ISIC_3329997,train
ISIC_6242842,train
ISIC_5217509,train
ISIC_0485996,train
ISIC_7368544,train
ISIC_9959813,train
ISIC_3071973,train
ISIC_7540184,train
ISIC_2706407,train
ISIC_7284377,train
ISIC_4344540,train
ISIC_5631411,train
ISIC_8897947,train
ISIC_3453763,train
ISIC_2885265,train
ISIC_3691925,train
ISIC_4680417,train
ISIC_9445053,train
ISIC_4238950,train
ISIC_6827364,train
ISIC_0449983,train
ISIC_0555146,train
ISIC_4548990,train
ISIC_7711688,train
ISIC_1486076,train
ISIC_7861117,train
ISIC_6376450,train
ISIC_1508162,train
ISIC_3891437,train
ISIC_5601317,train
ISIC_1513720,train
ISIC_3289651,train
ISIC_6279017,train
ISIC_7367323,train
ISIC_5312003,train
ISIC_8151437,train
ISIC_5223101,train
ISIC_8901419,train
ISIC_1296141,train
ISIC_4714617,train
ISIC_3251951,train
ISIC_6913586,train
ISIC_6830132,train
ISIC_1976246,train
ISIC_9742104,train
ISIC_1966014,train
ISIC_8456171,train
ISIC_5934696,train
ISIC_2418954,train
ISIC_9899949,train
ISIC_4470206,train
ISIC_6100177,train
ISIC_9590964,train
ISIC_1784613,train
ISIC_5987266,train
ISIC_4000690,train
ISIC_9208528,train
ISIC_0183925,train
ISIC_7777176,train
ISIC_8711778,train
ISIC_2406262,train
ISIC_3524149,train
ISIC_5611515,train
ISIC_6764193,train
ISIC_9028442,train
ISIC_2101389,train
ISIC_1945604,train
ISIC_9942347,train
ISIC_3536858,train
ISIC_1048856,train
ISIC_7187577,train
ISIC_3251719,train
ISIC_0551708,train
ISIC_3475142,train
ISIC_5426854,train
ISIC_6208222,train
ISIC_3134824,train
ISIC_8407665,train
ISIC_1696516,train
ISIC_4768491,train
ISIC_0260290,train
ISIC_2447578,train
ISIC_3481509,train
ISIC_4463086,train
ISIC_4163843,train
ISIC_1646954,train
ISIC_1688776,train
ISIC_8333592,train
ISIC_0149698,train
ISIC_2375107,train
ISIC_4223155,train
ISIC_8367377,train
ISIC_8436269,train
ISIC_8036363,train
ISIC_0728413,train
ISIC_6681628,train
ISIC_9683418,train
ISIC_4923606,train
ISIC_5292859,train
ISIC_1300967,train
ISIC_3117977,train
ISIC_4958578,train
ISIC_6500094,train
ISIC_3261511,train
ISIC_5312710,train
ISIC_4631509,train
ISIC_7569912,train
ISIC_2964397,train
ISIC_0723083,train
ISIC_4653149,train
ISIC_7164866,train
ISIC_3070206,train
ISIC_7260365,train
ISIC_4495092,train
ISIC_8729091,train
ISIC_1473522,train
ISIC_4322954,train
ISIC_4706475,train
ISIC_1655475,train
ISIC_5152859,train
ISIC_9403039,train
ISIC_9472722,train
ISIC_7370970,train
ISIC_0470433,train
ISIC_6261482,train
ISIC_9488846,train
ISIC_5948805,train
ISIC_7119723,train
ISIC_8529767,train
ISIC_6631818,train
ISIC_0609067,train
ISIC_2168257,train
ISIC_6647547,train
ISIC_2141003,train
ISIC_4883407,train
ISIC_7509837,train
ISIC_0683986,train
ISIC_7156843,train
ISIC_9666709,train
ISIC_3952513,train
ISIC_8851268,train
ISIC_1258127,train
ISIC_2468975,train
ISIC_5003538,train
ISIC_1807379,train
ISIC_3249936,train
ISIC_9918598,train
ISIC_6249885,train
ISIC_6809586,train
ISIC_9001471,train
ISIC_0164512,train
ISIC_9418177,train
ISIC_2963464,train
ISIC_2509304,train
ISIC_7045451,train
ISIC_4884803,train
ISIC_4747339,train
ISIC_0282281,train
ISIC_7867422,train
ISIC_2734817,train
ISIC_2307167,train
ISIC_3131292,train
ISIC_6720670,train
ISIC_7540354,train
ISIC_2151846,train
ISIC_6977097,train
ISIC_3665432,train
ISIC_8829317,train
ISIC_2672379,train
ISIC_2809880,train
ISIC_7949203,train
ISIC_6576397,train
ISIC_9749852,train
ISIC_7605678,train
ISIC_3659739,train
ISIC_6968972,train
ISIC_1885136,train
ISIC_6123082,train
ISIC_3424207,train
ISIC_0854335,train
ISIC_5251834,train
ISIC_9330527,train
ISIC_6556622,train
ISIC_7462628,train
ISIC_9351196,train
ISIC_1577876,train
ISIC_5302073,train
ISIC_1562512,train
ISIC_9526877,train
ISIC_5623844,train
ISIC_2680689,train
ISIC_6840388,train
ISIC_9330341,train
ISIC_1835426,train
ISIC_1145562,train
ISIC_6163316,train
ISIC_9501056,train
ISIC_1007608,train
ISIC_9908982,train
ISIC_1733130,train
ISIC_3072259,train
ISIC_4119445,train
ISIC_5536616,train
ISIC_2665487,train
ISIC_9639931,train
ISIC_3348306,train
ISIC_0319928,train
ISIC_9207137,train
ISIC_3907900,train
ISIC_5454321,train
ISIC_9437789,train
ISIC_5147524,train
ISIC_3828561,train
ISIC_1772784,train
ISIC_1027856,train
ISIC_1393849,train
ISIC_0969561,train
ISIC_7533997,train
ISIC_0239810,train
ISIC_2208844,train
ISIC_4022802,train
ISIC_2077460,train
ISIC_1396321,train
ISIC_0200921,train
ISIC_1991054,train
ISIC_6668308,train
ISIC_8721166,train
ISIC_6933573,train
ISIC_0509567,train
ISIC_1442186,train
ISIC_6550650,train
ISIC_3449574,train
ISIC_7240224,train
ISIC_6435655,train
ISIC_7920645,train
ISIC_6875430,train
ISIC_2981912,train
ISIC_1692939,train
ISIC_6593451,train
ISIC_8011403,train
ISIC_6533754,train
ISIC_0437018,train
ISIC_4116770,train
ISIC_7628328,train
ISIC_5082596,train
ISIC_3863802,train
ISIC_9023603,train
ISIC_6709052,train
ISIC_1984152,train
ISIC_9660555,train
ISIC_3514162,train
ISIC_2374436,train
ISIC_4901577,train
ISIC_2625510,train
ISIC_1951999,train
ISIC_3496689,train
ISIC_5272009,train
ISIC_2018116,train
ISIC_0662000,train
ISIC_1450474,train
ISIC_1676778,train
ISIC_2921549,train
ISIC_6388940,train
ISIC_9310178,train
ISIC_3885041,train
ISIC_8755163,train
ISIC_5619661,train
ISIC_7218530,train
ISIC_7548634,train
ISIC_8841833,train
ISIC_3817719,train
ISIC_8188175,train
ISIC_3653492,train
ISIC_7628175,train
ISIC_1195354,train
ISIC_8097808,train
ISIC_6533612,train
ISIC_3292151,train
ISIC_9461926,train
ISIC_3613392,train
ISIC_3727059,train
ISIC_5192265,train
ISIC_8424599,train
ISIC_3495231,train
ISIC_6878417,train
ISIC_6899582,train
ISIC_0511356,train
ISIC_5607452,train
ISIC_5649978,train
ISIC_0627369,train
ISIC_0822842,train
ISIC_3528295,train
ISIC_1149061,train
ISIC_8466805,train
ISIC_7248532,train
ISIC_3833013,train
ISIC_1008321,train
ISIC_3581871,train
